,imdbID,title,year,n_votes,imdb_rating,budget,box_office,cast_size,genre_span,running_time,metscore,rotten_tomatoes,other_wins,other_noms,precount_wins,precount_noms,win,nom,mystery,sci-fi,biography,comedy,news,talk-show,horror,documentary,thriller,short,crime,sport,war,animation,fantasy,musical,action,drama,history,western,game-show,romance,reality-tv,family,music,adventure,film-noir
108,tt0316654,spider-man 2,2004,513834,7.3,200.0,783.8,6.0,4.0,127.0,8.3,9.3,23.0,60.0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
109,tt1872181,the amazing spider-man 2,2014,397570,6.6,293.0,709.0,9.0,4.0,142.0,5.3,5.2,4.0,30.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
110,tt0061826,it!,1967,923,5.6,,,3.0,2.0,97.0,5.6,5.6,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,tt1325004,the twilight saga: eclipse,2010,216100,5.0,68.0,698.49,6.0,5.0,123.0,5.8,4.8,22.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
112,tt0087951,protocol,1984,4273,5.5,12.0,26.19,3.0,1.0,96.0,5.5,2.5,0.0,0.0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,tt0085701,the hunger,1983,21463,6.7,78.0,694.4,8.0,5.0,142.0,5.2,5.2,0.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114,tt1392170,the hunger games,2012,807384,7.2,78.0,694.4,8.0,4.0,142.0,6.8,8.4,33.0,47.0,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
115,tt3521164,moana,2016,236081,7.6,175.0,690.8,7.0,4.0,103.0,8.1,9.6,20.0,86.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0
116,tt2381249,mission: impossible - rogue nation,2015,321014,7.4,150.0,682.7,7.0,4.0,131.0,7.5,9.3,6.0,24.0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
117,tt0816692,interstellar,2014,1353310,8.6,165.0,677.5,6.0,3.0,169.0,7.4,7.2,43.0,145.0,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
118,tt1211837,doctor strange,2016,543758,7.5,165.0,677.7,9.0,4.0,115.0,7.2,8.9,20.0,65.0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
119,tt0109830,forrest gump,1994,1663061,8.8,55.0,678.2,5.0,3.0,142.0,8.2,7.2,42.0,73.0,3,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
120,tt0167404,the sixth sense,1999,863216,8.1,40.0,672.8,4.0,4.0,107.0,6.4,8.6,32.0,48.0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
121,tt0120207,steel,1997,10362,2.8,258.0,668.0,10.0,4.0,143.0,2.8,1.2,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
122,tt0770828,man of steel,2013,659903,7.1,258.0,668.0,10.0,4.0,143.0,5.5,5.6,7.0,46.0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
123,tt1302011,kung fu panda 2,2011,235895,7.2,150.0,665.7,14.0,5.0,91.0,6.7,8.1,5.0,46.0,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
124,tt0438097,ice age: the meltdown,2006,241427,6.8,80.0,660.9,5.0,3.0,91.0,5.8,5.7,8.0,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
125,tt0974015,justice league,2017,345942,6.4,300.0,657.9,11.0,4.0,120.0,4.5,4.0,2.0,13.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
126,tt2245084,big hero 6,2014,383260,7.8,165.0,657.8,10.0,4.0,102.0,7.4,8.9,16.0,58.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
127,tt4123430,fantastic beasts: the crimes of grindelwald,2018,187555,6.6,200.0,653.8,12.0,3.0,134.0,5.2,3.7,2.0,16.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
128,tt1951266,the hunger games: mockingjay - part 2,2015,260168,6.5,160.0,653.4,10.0,4.0,137.0,6.5,7.0,17.0,34.0,1,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
129,tt0121765,star wars: episode ii - attack of the clones,2002,592407,6.6,115.0,649.4,10.0,4.0,142.0,5.4,6.5,19.0,63.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
130,tt1981115,thor: the dark world,2013,558809,6.9,272.0,644.8,14.0,4.0,112.0,5.4,6.6,3.0,21.0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
131,tt3470600,sing,2016,121062,7.1,75.0,634.2,7.0,3.0,110.0,5.9,7.2,3.0,23.0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
132,tt0317705,the incredibles,2004,619981,8.0,92.0,633.0,7.0,4.0,115.0,9.0,8.0,64.0,56.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
133,tt0074678,the incredible sarah,1976,130,6.3,,,1.0,2.0,106.0,6.3,6.3,0.0,1.0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
134,tt0441773,kung fu panda,2008,391529,7.5,130.0,631.7,12.0,4.0,92.0,7.3,8.7,14.0,38.0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
135,tt3659388,the martian,2015,704047,8.0,108.0,630.2,12.0,3.0,141.0,8.0,9.1,40.0,188.0,1,8,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
136,tt1596343,fast five,2011,336044,7.3,125.0,626.1,8.0,3.0,130.0,6.6,7.7,9.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
137,tt1228705,iron man 2,2010,679191,7.0,200.0,623.9,7.0,4.0,125.0,5.7,7.3,7.0,43.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,tt0448157,hancock,2008,422125,6.4,150.0,624.4,4.0,4.0,92.0,4.9,4.1,4.0,12.0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
139,tt5095030,ant-man and the wasp,2018,268549,7.1,195.0,622.7,14.0,4.0,118.0,7.0,8.8,0.0,17.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140,tt0382932,ratatouille,2007,597356,8.0,150.0,620.7,9.0,3.0,111.0,9.6,9.6,64.0,42.0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0
141,tt3315342,logan,2017,587211,8.1,127.0,619.0,6.0,4.0,137.0,7.7,9.3,26.0,73.0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
142,tt0119567,the lost world: jurassic park,1997,354620,6.6,73.0,618.6,4.0,3.0,129.0,5.9,5.4,4.0,27.0,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,tt0795421,mamma mia!,2008,199261,6.4,52.0,615.7,8.0,3.0,108.0,5.1,5.4,15.0,23.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
144,tt3371366,transformers: the last knight,2017,124623,5.2,260.0,605.4,4.0,3.0,149.0,2.7,1.5,2.0,19.0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
145,tt0479952,madagascar: escape 2 africa,2008,190368,6.6,150.0,603.9,11.0,3.0,89.0,6.1,6.4,4.0,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
146,tt0069957,deep throat part ii,1974,421,4.2,0.05,600.0,3.0,3.0,61.0,4.2,4.2,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,tt0398286,tangled,2010,377306,7.7,260.0,591.8,3.0,4.0,100.0,7.1,8.9,10.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
148,tt0407304,war of the worlds,2005,395897,6.5,132.0,591.7,5.0,5.0,116.0,7.3,7.5,16.0,45.0,3,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,tt0481499,the croods,2013,180673,7.2,175.0,587.2,7.0,4.0,98.0,5.5,7.1,5.0,45.0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
150,tt1411697,the hangover part ii,2011,441803,6.4,80.0,586.8,7.0,1.0,101.0,4.4,3.3,5.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,tt0830515,quantum of solace,2008,383808,6.6,200.0,586.1,7.0,4.0,106.0,5.8,6.5,4.0,30.0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
152,tt0480249,i am legend,2007,646457,7.2,150.0,585.3,3.0,4.0,101.0,6.5,6.8,9.0,22.0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
153,tt0371746,iron man,2008,889014,7.9,140.0,585.2,5.0,4.0,126.0,7.9,9.4,20.0,65.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
154,tt0267804,the one,2001,86122,5.9,49.0,72.7,4.0,4.0,87.0,2.5,1.4,0.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
155,tt1677720,ready player one,2018,321505,7.5,175.0,582.9,6.0,3.0,140.0,6.4,7.2,10.0,52.0,3,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
156,tt0198781,"monsters, inc.",2001,762673,8.0,115.0,577.4,5.0,3.0,92.0,7.9,9.6,14.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
157,tt0477347,night at the museum,2006,294516,6.4,,574.5,6.0,3.0,104.0,4.8,4.3,2.0,8.0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
158,tt0086190,star wars: episode vi - return of the jedi,1983,886165,8.3,42.7,572.7,9.0,4.0,132.0,5.8,8.2,20.0,16.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
159,tt2322441,fifty shades of grey,2015,284689,4.1,40.0,569.7,4.0,3.0,128.0,4.6,2.5,9.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
160,tt3731562,kong: skull island,2017,249333,6.6,185.0,566.7,13.0,4.0,118.0,6.2,7.5,1.0,18.0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
161,tt1216475,cars 2,2011,145531,6.1,200.0,562.1,6.0,4.0,106.0,5.7,3.9,1.0,18.0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
162,tt0120591,armageddon,1998,378263,6.7,140.0,553.7,9.0,4.0,151.0,4.2,3.8,15.0,35.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
163,tt1637725,ted,2012,547501,6.9,50.0,549.4,5.0,1.0,106.0,6.2,6.8,13.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,tt0108171,sniper,1993,21730,6.1,59.0,547.4,2.0,5.0,132.0,6.1,3.8,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,tt2179136,american sniper,2014,411770,7.3,59.0,547.4,2.0,4.0,132.0,7.2,7.2,23.0,43.0,4,7,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
166,tt0120755,mission: impossible ii,2000,297137,6.1,125.0,546.4,8.0,4.0,123.0,5.9,6.1,12.0,20.0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,tt1515091,sherlock holmes: a game of shadows,2011,400657,7.5,125.0,545.4,6.0,4.0,129.0,4.8,6.0,3.0,11.0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
168,tt3385516,x-men: apocalypse,2016,369767,6.9,178.0,543.9,10.0,4.0,144.0,5.2,4.7,1.0,19.0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
169,tt0319262,the day after tomorrow,2004,394948,6.4,125.0,544.3,5.0,4.0,123.0,4.7,4.4,5.0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170,tt1323594,despicable me,2010,474013,7.6,69.0,543.1,7.0,2.0,95.0,7.2,8.1,3.0,40.0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
171,tt0065234,z,1969,21721,8.3,269.0,540.0,3.0,5.0,116.0,8.3,9.3,10.0,12.0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
172,tt0816711,world war z,2013,566127,7.0,269.0,540.0,3.0,4.0,116.0,6.3,6.6,3.0,24.0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
173,tt0080684,star wars: episode v - the empire strikes back,1980,1082223,8.7,23.0,538.4,9.0,4.0,124.0,8.2,9.4,24.0,19.0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
174,tt0910970,wall-e,2008,934009,8.4,180.0,533.3,7.0,3.0,97.0,9.5,9.5,90.0,93.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
175,tt1663202,the revenant,2015,646164,8.0,135.0,533.0,4.0,4.0,156.0,7.6,7.9,88.0,185.0,3,4,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0
176,tt5848272,ralph breaks the internet,2018,105464,7.1,175.0,529.3,9.0,3.0,112.0,7.1,8.8,3.0,57.0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
177,tt3874544,the boss baby,2017,98433,6.3,125.0,528.0,5.0,3.0,97.0,5.0,5.2,3.0,21.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
178,tt5013056,dunkirk,2017,489845,7.9,150.0,526.9,11.0,4.0,106.0,9.4,9.3,64.0,227.0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
179,tt0462538,the simpsons movie,2007,296841,7.3,75.0,527.1,9.0,3.0,87.0,8.0,8.8,5.0,33.0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
180,tt0988045,sherlock holmes,2009,557029,7.6,90.0,524.0,5.0,4.0,129.0,5.7,6.9,10.0,29.0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
181,tt2267968,kung fu panda 3,2016,121631,7.1,145.0,521.2,12.0,4.0,95.0,6.6,8.7,1.0,10.0,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
182,tt0478970,ant-man,2015,525798,7.3,169.3,519.3,11.0,4.0,117.0,6.4,8.3,3.0,32.0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
183,tt0103064,terminator 2: judgment day,1991,934590,8.5,102.0,517.0,3.0,2.0,137.0,7.5,9.3,31.0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
184,tt0290002,meet the fockers,2004,241950,6.3,80.0,516.6,8.0,2.0,115.0,4.1,3.9,2.0,7.0,5,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,tt2709692,dr. seuss' the grinch,2018,36198,6.3,75.0,511.6,5.0,2.0,86.0,5.1,5.9,0.0,15.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
186,tt0119099,fallen,1998,69804,7.0,46.0,25.2,6.0,4.0,124.0,7.0,4.0,0.0,2.0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
187,tt0099653,ghost,1990,183226,7.0,22.0,505.7,4.0,4.0,128.0,5.2,7.4,16.0,23.0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
188,tt0067541,wake in fright,1971,8926,7.7,0.8,0.05,4.0,3.0,109.0,8.8,10.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,tt0332452,troy,2004,461570,7.2,185.0,497.4,8.0,4.0,163.0,5.6,5.4,4.0,21.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190,tt0120363,toy story 2,1999,490654,7.9,90.0,497.4,2.0,3.0,92.0,8.8,10.0,20.0,26.0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
191,tt0073343,the dragon flies,1975,968,6.6,0.55,1.1,10.0,3.0,111.0,6.6,10.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
192,tt0892769,how to train your dragon,2010,627384,8.1,165.0,494.9,8.0,4.0,98.0,7.4,9.9,25.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
193,tt0117998,twister,1996,165392,6.4,92.0,494.5,4.0,5.0,113.0,6.8,5.7,11.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
194,tt1623205,oz the great and powerful,2013,194119,6.3,215.0,493.3,8.0,2.0,130.0,4.4,5.8,5.0,31.0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
195,tt3450958,war for the planet of the apes,2017,210356,7.4,150.0,490.7,3.0,5.0,140.0,8.2,9.4,28.0,59.0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
196,tt0089013,demons,1985,18416,6.7,150.0,485.9,7.0,3.0,138.0,6.7,6.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,tt0315327,bruce almighty,2003,352448,6.7,81.0,484.6,10.0,3.0,101.0,4.6,4.8,7.0,9.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
198,tt0126029,shrek,2001,578020,7.8,60.0,484.4,4.0,3.0,90.0,8.4,8.8,38.0,60.0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
199,tt1318514,rise of the planet of the apes,2011,479871,7.6,93.0,481.8,7.0,3.0,105.0,6.8,8.2,21.0,42.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
200,tt0274166,johnny english,2003,140194,6.2,40.0,160.5,4.0,5.0,88.0,5.1,3.3,0.0,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
201,tt0356910,mr. & mrs. smith,2005,426842,6.5,110.0,478.2,5.0,4.0,120.0,5.5,5.9,9.0,18.0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
202,tt0099785,home alone,1990,419591,7.6,18.0,476.7,5.0,1.0,103.0,6.3,6.5,10.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
203,tt0367594,charlie and the chocolate factory,2005,399486,6.6,150.0,475.0,9.0,4.0,115.0,7.2,8.3,14.0,50.0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
204,tt2510894,hotel transylvania 2,2015,96500,6.7,80.0,474.8,11.0,2.0,89.0,4.4,5.6,1.0,10.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
205,tt2126355,san andreas,2015,198477,6.0,110.0,474.0,6.0,4.0,114.0,4.3,5.0,2.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
206,tt0097576,indiana jones and the last crusade,1989,650678,8.2,48.0,474.2,6.0,2.0,128.0,6.5,8.8,7.0,22.0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
207,tt1772341,wreck-it ralph,2012,356225,7.7,165.0,471.2,4.0,3.0,101.0,7.2,8.7,33.0,41.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
208,tt0073195,jaws,1975,520248,8.0,9.0,470.7,5.0,3.0,124.0,8.7,9.8,11.0,18.0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
209,tt0078952,chapter two,1979,920,6.0,,30.0,4.0,3.0,124.0,6.0,5.0,0.0,2.0,0,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
210,tt0111070,the santa clause,1994,88114,6.4,22.0,189.8,5.0,3.0,97.0,5.7,7.1,2.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
211,tt4701182,bumblebee,2018,111895,6.8,135.0,468.0,6.0,3.0,114.0,6.6,9.2,1.0,11.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
212,tt1490017,the lego movie,2014,310633,7.8,65.0,468.1,9.0,4.0,100.0,8.3,9.6,73.0,62.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0
213,tt1119646,the hangover,2009,682263,7.7,35.0,467.5,6.0,1.0,100.0,7.3,7.8,12.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,tt1408101,star trek into darkness,2013,450495,7.7,190.0,467.4,11.0,3.0,133.0,7.2,8.4,7.0,56.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
215,tt0133093,the matrix,1999,1559873,8.7,63.0,465.3,5.0,2.0,136.0,7.3,8.8,37.0,50.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,tt0100405,pretty woman,1990,267128,7.0,14.0,463.4,2.0,2.0,119.0,5.1,6.2,8.0,10.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,tt0075809,the car,1977,8171,6.2,,,5.0,3.0,98.0,6.2,2.5,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
218,tt0317219,cars,2006,340661,7.1,120.0,462.0,4.0,2.0,116.0,7.3,7.5,28.0,32.0,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
219,tt0172495,gladiator,2000,1250163,8.5,103.0,460.5,7.0,5.0,155.0,6.7,7.6,54.0,104.0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
