,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office,precount_wins,precount_noms,win,nom,action,animation,news,reality-tv,sci-fi,family,adventure,crime,film-noir,short,biography,history,western,fantasy,musical,romance,talk-show,sport,comedy,horror,drama,mystery,documentary,war,game-show,thriller,actor,actress,cinematography,costume,director,editing,effects,music,picture,s_actor,s_actress,screenplay,song,sound
6593,tt0268397,jimmy neutron boy genius,2001,28961.0,6.0,6.5,7.4,30.0,80.87,4.0,6.0,82.0,0.0,5.0,13.83,102.99,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6594,tt0271020,the jimmy show,2001,495.0,5.3,3.9,4.0,1.5,,4.0,2.0,96.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6595,tt0245686,joe dirt,2001,48657.0,6.0,2.0,1.1,17.7,27.09,4.0,3.0,91.0,1.0,3.0,8.02,30.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6596,tt0279889,joe somebody,2001,9687.0,5.5,4.2,4.0,38.0,,4.0,2.0,98.0,0.0,1.0,3.55,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6597,tt0236348,josie and the pussycats,2001,20816.0,5.4,4.7,5.3,39.0,14.13,4.0,2.0,98.0,0.0,5.0,4.56,14.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6598,tt0206314,joy ride,2001,61378.0,6.6,7.5,7.4,23.0,21.25,4.0,2.0,97.0,0.0,3.0,7.35,36.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6599,tt0163025,jurassic park iii,2001,281637.0,5.9,4.2,4.9,93.0,,4.0,4.0,92.0,5.0,15.0,50.77,368.78,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6600,tt0189192,just visiting,2001,17610.0,5.8,3.8,3.3,35.0,,4.0,3.0,88.0,0.0,0.0,2.27,16.18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6601,tt0272152,k-pax,2001,169481.0,7.4,4.9,4.1,68.0,50.04,4.0,2.0,120.0,0.0,3.0,17.22,65.0,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6602,tt0035423,kate & leopold,2001,75622.0,6.4,4.4,5.0,48.0,47.1,4.0,3.0,118.0,1.0,4.0,9.73,76.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,N,O
6603,tt0243595,kill me later,2001,2169.0,6.3,3.4,2.6,,,4.0,3.0,89.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6604,tt0246002,kingdom come,2001,1999.0,5.6,4.8,2.8,7.0,22.57,4.0,3.0,94.0,0.0,6.0,7.56,23.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6605,tt0271027,kiss of the dragon,2001,58851.0,6.6,5.8,5.1,25.0,34.71,4.0,4.0,98.0,0.0,0.0,13.3,64.44,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6606,tt0264761,kissing jessica stein,2001,15496.0,6.4,7.2,8.3,1.0,6.96,4.0,3.0,97.0,8.0,3.0,0.35,10.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6607,tt0183790,a knight's tale,2001,161525.0,6.9,5.6,5.8,65.0,55.0,4.0,3.0,132.0,4.0,10.0,16.51,117.49,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6608,tt0211465,knockaround guys,2001,21732.0,6.1,3.0,2.1,,11.51,4.0,3.0,92.0,0.0,2.0,5.02,12.81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6609,tt0242587,l.i.e.,2001,9269.0,7.1,7.3,8.3,0.7,,4.0,2.0,97.0,20.0,18.0,0.08,1.85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6610,tt0146316,lara croft tomb raider,2001,190119.0,5.8,3.3,2.0,115.0,129.51,4.0,4.0,100.0,4.0,17.0,47.74,274.7,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6611,tt0272020,the last castle,2001,66984.0,7.0,4.3,5.2,72.0,17.92,4.0,3.0,131.0,1.0,4.0,7.09,27.64,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6612,tt0248955,laughter on the 23rd floor,2001,344.0,6.4,6.4,6.4,,,4.0,1.0,102.0,1.0,0.0,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6613,tt0250494,legally blonde,2001,170881.0,6.2,5.9,6.9,18.0,95.0,4.0,2.0,96.0,6.0,10.0,20.38,141.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6614,tt0264796,life as a house,2001,41922.0,7.5,4.5,4.7,27.0,15.41,4.0,1.0,125.0,2.0,8.0,0.29,23.9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6615,tt0207585,lloyd,2001,648.0,6.1,6.1,6.1,,,4.0,3.0,74.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6616,tt0120737,the lord of the rings the fellowship of the ring,2001,1561773.0,8.8,9.2,9.1,93.0,314.0,4.0,3.0,178.0,114.0,124.0,47.21,872.49,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6617,tt0120737,the fellowship of the ring,2001,1561773.0,8.8,9.2,9.1,93.0,314.0,4.0,3.0,178.0,114.0,124.0,47.21,872.49,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6618,tt0307109,the lost skeleton of cadavra,2001,4526.0,7.0,4.5,5.2,0.04,,4.0,3.0,90.0,0.0,2.0,0.01,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6619,tt0258273,lovely & amazing,2001,6622.0,6.7,7.5,8.6,0.25,4.19,4.0,3.0,91.0,3.0,14.0,0.09,4.68,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6620,tt0268995,the majestic,2001,50512.0,6.9,2.7,4.2,72.0,,4.0,2.0,152.0,3.0,1.0,4.9,37.32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6621,tt0265307,the man from elysian fields,2001,3957.0,6.6,5.7,5.1,6.5,1.29,4.0,2.0,106.0,0.0,0.0,0.05,2.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6622,tt0243133,the man who wasn't there,2001,98896.0,7.5,7.3,8.1,20.0,7.41,4.0,2.0,116.0,24.0,41.0,0.66,18.92,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,N,O,O,O,O,O,O,O,O,O,O,O
6623,tt0273799,max keeble's big move,2001,6971.0,5.4,4.0,2.9,25.0,16.5,4.0,3.0,86.0,1.0,1.0,5.38,18.63,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6624,tt0263728,megiddo the omega code 2,2001,2482.0,4.0,3.5,1.0,22.0,5.64,4.0,5.0,104.0,0.0,1.0,1.57,6.05,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6625,tt0236493,the mexican,2001,98891.0,6.1,4.3,5.5,57.0,66.59,4.0,4.0,123.0,3.0,1.0,20.11,147.85,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6626,tt0273822,mockingbird don't sing,2001,1667.0,6.5,6.5,6.5,3.0,,4.0,2.0,98.0,1.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6627,tt0166276,monkeybone,2001,16106.0,4.7,4.0,1.9,75.0,4.94,4.0,3.0,93.0,0.0,3.0,2.69,7.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6628,tt0265343,monsoon wedding,2001,22393.0,7.3,7.7,9.5,,14.0,4.0,3.0,114.0,7.0,11.0,0.07,30.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6629,tt0285742,monster's ball,2001,79690.0,7.0,6.9,8.5,4.0,31.25,4.0,2.0,111.0,14.0,22.0,0.11,45.01,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,W,O,O,O,O,O,O,O,O,O,N,O,O
6630,tt0198781,"monsters, inc.",2001,766821.0,8.0,7.9,9.6,115.0,34.03,4.0,5.0,92.0,14.0,38.0,62.58,632.32,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,N,O,N,O,O,O,O,W,O
6631,tt0275527,a month of sundays,2001,94.0,6.4,6.4,6.4,,,4.0,1.0,92.0,3.0,0.0,,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6632,tt0203009,moulin rouge!,2001,256758.0,7.6,6.6,7.6,50.0,55.09,4.0,3.0,127.0,85.0,130.0,0.17,184.93,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,O,N,N,W,O,N,O,O,N,O,O,O,O,N
6633,tt0166924,mulholland drive,2001,298341.0,7.9,8.3,8.3,15.0,7.08,4.0,3.0,147.0,49.0,58.0,0.59,20.13,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,N,O,O,O,O,O,O,O,O,O
6634,tt0209163,the mummy returns,2001,288696.0,6.3,4.8,4.7,98.0,200.69,4.0,4.0,130.0,6.0,16.0,68.14,443.28,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6635,tt0281471,the mummy,2001,591.0,6.0,6.0,6.0,,,4.0,3.0,22.0,0.0,1.0,,,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6636,tt0307197,murder on a sunday morning,2001,3972.0,8.0,8.0,8.0,,,4.0,2.0,111.0,2.0,0.0,,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6637,tt0246544,the musketeer,2001,13700.0,4.8,2.7,1.1,40.0,26.56,4.0,3.0,104.0,0.0,1.0,10.31,32.07,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6638,tt0206963,my first mister,2001,5293.0,7.2,4.8,5.2,5.25,,4.0,3.0,109.0,0.0,1.0,0.1,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6639,tt0277371,not another teen movie,2001,92652.0,5.7,3.2,2.9,15.0,37.88,4.0,1.0,89.0,0.0,5.0,12.62,66.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6640,tt0234354,novocaine,2001,10398.0,5.8,4.5,3.8,8.0,1.51,4.0,4.0,95.0,0.0,0.0,0.42,2.53,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6641,tt0184791,o,2001,18737.0,6.1,5.3,6.4,5.0,15.54,4.0,3.0,95.0,1.0,1.0,5.66,19.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6642,tt0275577,othello,2001,547.0,7.5,7.5,7.5,,,4.0,1.0,100.0,12.0,5.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6643,tt0240772,ocean's eleven,2001,486245.0,7.8,7.4,8.2,85.0,183.35,4.0,2.0,116.0,4.0,20.0,38.11,450.72,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6644,tt0279286,on the line,2001,3901.0,4.2,3.4,1.9,16.0,,4.0,3.0,85.0,0.0,4.0,2.31,4.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6645,tt0267804,the one,2001,86345.0,5.9,2.5,1.4,49.0,,4.0,3.0,87.0,0.0,4.0,19.11,74.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6646,tt0203755,one night at mccool's,2001,27667.0,6.1,4.6,3.3,18.0,5.69,4.0,2.0,93.0,0.0,0.0,2.52,13.58,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6647,tt0218922,original sin,2001,51440.0,6.1,3.3,1.2,42.0,15.11,4.0,4.0,116.0,0.0,2.0,6.4,35.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6648,tt0181739,osmosis jones,2001,30469.0,6.3,5.7,5.5,70.0,12.34,4.0,8.0,95.0,1.0,8.0,5.27,14.03,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6649,tt0230600,the others,2001,321272.0,7.6,7.4,8.3,17.0,96.08,4.0,3.0,104.0,29.0,51.0,14.09,209.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6650,tt0253798,out cold,2001,16243.0,6.3,2.2,0.8,24.0,13.85,4.0,2.0,89.0,0.0,0.0,4.53,14.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6651,tt0250636,out of the black,2001,236.0,2.5,2.5,2.5,,,4.0,3.0,106.0,4.0,0.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6652,tt0213149,pearl harbor,2001,298456.0,6.2,4.4,2.4,140.0,197.76,4.0,5.0,183.0,13.0,51.0,59.08,449.22,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,O,O,O,O,O,W,N,O,O,O,O,O,N,N
6653,tt0245356,perfume,2001,854.0,3.4,3.4,1.1,,,4.0,1.0,106.0,0.0,1.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6654,tt0261066,piñero,2001,1260.0,6.3,4.0,4.3,,0.2,4.0,2.0,103.0,6.0,3.0,0.02,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6655,tt0133152,planet of the apes,2001,204113.0,5.7,5.0,4.4,100.0,178.09,4.0,4.0,119.0,10.0,27.0,68.53,362.21,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6656,tt0237572,the pledge,2001,51086.0,6.8,7.1,7.8,35.0,18.89,4.0,4.0,124.0,1.0,6.0,5.77,29.42,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6657,tt0258038,pootie tang,2001,12968.0,5.3,3.1,2.7,7.0,2.84,4.0,4.0,81.0,0.0,1.0,1.51,3.31,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6658,tt0247638,the princess diaries,2001,119644.0,6.3,5.2,4.8,26.0,107.79,4.0,3.0,111.0,3.0,11.0,22.86,165.34,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6659,tt0250687,rat race,2001,104520.0,6.4,5.2,4.4,48.0,55.84,4.0,2.0,112.0,0.0,3.0,11.66,85.5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6660,tt0265632,recess school's out,2001,8767.0,6.6,4.3,6.1,23.0,34.8,4.0,3.0,82.0,0.0,0.0,10.07,44.46,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6661,tt0308808,revolution os,2001,2316.0,7.3,4.6,4.3,,,4.0,2.0,85.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6662,tt0200027,riding in cars with boys,2001,25692.0,6.5,4.3,4.9,48.0,29.6,4.0,3.0,132.0,2.0,2.0,10.4,35.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6663,tt0202470,rock star,2001,39516.0,6.3,5.4,6.3,57.0,,4.0,2.0,105.0,0.0,1.0,6.02,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6664,tt0265666,the royal tenenbaums,2001,250966.0,7.6,7.6,8.0,21.0,52.31,4.0,2.0,110.0,10.0,45.0,0.28,71.44,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,N,O,O
6665,tt0266915,rush hour 2,2001,190391.0,6.6,4.8,5.2,90.0,,4.0,4.0,90.0,10.0,22.0,67.41,347.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6666,tt0266915,rush hour,2001,190391.0,6.6,4.8,5.2,90.0,,4.0,4.0,90.0,10.0,22.0,67.41,347.33,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6667,tt0256359,the safety of objects,2001,3935.0,6.6,5.8,5.0,,0.09,4.0,1.0,121.0,3.0,4.0,0.09,0.45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6668,tt0206275,save the last dance,2001,54922.0,6.2,5.3,6.2,13.0,,4.0,3.0,112.0,6.0,8.0,23.44,131.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6669,tt0239948,saving silverman,2001,37355.0,5.9,2.2,1.8,22.0,18.97,4.0,3.0,90.0,0.0,0.0,7.41,26.09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6670,tt0239949,say it isn't so,2001,12215.0,5.0,2.1,0.9,25.0,4.85,4.0,2.0,95.0,0.0,1.0,2.86,12.32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6671,tt0257106,scary movie 2,2001,142560.0,5.3,2.9,1.5,45.0,,4.0,1.0,83.0,3.0,4.0,20.5,141.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6672,tt0257106,scary movie,2001,142560.0,5.3,2.9,1.5,45.0,,4.0,1.0,83.0,3.0,4.0,20.5,141.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6673,tt0227445,the score,2001,114948.0,6.8,7.1,7.3,68.0,70.31,4.0,3.0,124.0,1.0,1.0,19.02,113.58,4,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6674,tt0814203,macbeth,2001,60.0,7.3,7.3,7.3,,,4.0,1.0,132.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6675,tt0143861,scratch,2001,2600.0,7.9,7.7,7.9,,,4.0,2.0,92.0,1.0,2.0,,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6676,tt0250720,see spot run,2001,8343.0,5.4,2.4,2.3,35.0,32.49,4.0,4.0,94.0,0.0,1.0,9.72,43.06,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6677,tt0240890,serendipity,2001,99452.0,6.9,5.2,5.8,28.0,49.97,4.0,2.0,90.0,0.0,3.0,13.31,77.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6678,tt0261983,session 9,2001,50645.0,6.4,5.8,6.4,1.5,,4.0,2.0,97.0,2.0,1.0,0.08,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
6679,tt0256380,shallow hal,2001,122655.0,5.9,4.8,5.0,40.0,70.7,4.0,4.0,114.0,0.0,3.0,22.52,141.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,O,O,O,O,O,O,O,O,O,O,O,O,O,O
