,imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms,opening_weekend,gross_box_office
1748,tt0061758,hells angels on wheels,1967,1999.0,5.2,4.9,2.9,,,4.0,3.0,95.0,0.0,0.0,,
1749,tt0061765,hillbillys in a haunted house,1967,942.0,2.6,2.6,2.6,0.2,,4.0,4.0,86.0,0.0,0.0,,
1750,tt0061770,hombre,1967,10334.0,7.4,8.0,9.3,5.86,,4.0,1.0,111.0,0.0,3.0,,
1751,tt0061780,the honey pot,1967,1926.0,6.9,6.9,5.7,6.0,,4.0,2.0,125.0,0.0,0.0,,0.01
1752,tt0061783,hostile guns,1967,140.0,5.3,5.3,5.3,,,4.0,1.0,91.0,0.0,0.0,,
1753,tt0061784,hot rods to hell,1967,831.0,5.3,5.3,5.3,,,4.0,3.0,92.0,0.0,0.0,,
1754,tt0061786,hotel,1967,1111.0,6.6,6.6,10.0,3.65,,4.0,1.0,124.0,0.0,1.0,,
1755,tt0061787,hour of the gun,1967,3215.0,6.7,6.7,8.6,1.8,,4.0,1.0,100.0,0.0,0.0,,
1757,tt0061791,how to succeed in business without really trying,1967,4002.0,7.2,7.2,9.2,,,4.0,2.0,121.0,0.0,2.0,,
1758,tt0061796,hurry sundown,1967,940.0,5.8,5.8,2.5,4.0,,4.0,1.0,146.0,1.0,1.0,,
1759,tt0061809,in cold blood,1967,22548.0,7.9,8.9,8.4,3.5,,4.0,4.0,134.0,4.0,6.0,,
1760,tt0061811,in the heat of the night,1967,62234.0,8.0,7.5,9.6,2.0,,4.0,4.0,110.0,17.0,14.0,,0.03
1761,tt0061810,in like flint,1967,4839.0,6.2,6.2,7.1,3.77,,4.0,5.0,114.0,0.0,2.0,,
1762,tt0061814,the incident,1967,2775.0,7.7,7.7,8.6,1.05,,4.0,3.0,107.0,4.0,1.0,,
1763,tt0061827,it's a bikini world,1967,245.0,4.7,4.7,4.7,,,4.0,1.0,86.0,0.0,0.0,,
1764,tt0061831,jack of diamonds,1967,224.0,5.2,5.2,5.2,,,4.0,2.0,108.0,0.0,0.0,,
1765,tt0061850,journey to the center of time,1967,593.0,3.8,3.8,3.8,,,4.0,1.0,82.0,0.0,0.0,,
1766,tt0061852,jungle book,1967,155312.0,7.6,6.5,8.7,4.0,,4.0,4.0,78.0,4.0,3.0,5.29,210.31
1767,tt0061868,king kong escapes,1967,2050.0,5.6,5.6,5.6,,,4.0,2.0,96.0,0.0,0.0,,
1768,tt0180781,kill a dragon,1967,135.0,4.7,4.7,4.7,,,4.0,3.0,91.0,0.0,0.0,,
1769,tt0061867,the king's pirate,1967,110.0,5.8,5.8,5.8,,,4.0,1.0,100.0,0.0,0.0,,
1770,tt0061927,luv,1967,439.0,5.5,5.5,5.5,,,4.0,2.0,93.0,0.0,0.0,,
1771,tt0061931,mad monster party,1967,2577.0,6.7,6.7,7.0,,,4.0,5.0,94.0,0.0,0.0,,
1772,tt0060672,mars needs women,1967,771.0,3.1,3.1,0.0,0.02,,4.0,1.0,83.0,0.0,0.0,,
1773,tt0061989,"monkeys, go home!",1967,407.0,5.8,5.8,5.8,,,4.0,2.0,101.0,0.0,0.0,,
1774,tt0062067,"oh dad, poor dad, mamma's hung you in the closet and i'm feelin' so sad",1967,219.0,4.9,4.9,4.9,,,4.0,1.0,86.0,0.0,0.0,,
1775,tt0062138,point blank,1967,17158.0,7.4,7.4,9.4,3.0,,4.0,3.0,92.0,1.0,0.0,,
1776,tt0062153,the president's analyst,1967,2813.0,7.0,7.0,8.0,2.0,,4.0,3.0,103.0,0.0,1.0,,
1777,tt0063462,the producers,1967,47431.0,7.6,9.6,9.0,0.94,,4.0,2.0,88.0,2.0,5.0,0.01,0.38
1778,tt0062185,reflections in a golden eye,1967,5671.0,6.9,6.9,5.3,4.5,,4.0,3.0,108.0,0.0,1.0,,0.07
1779,tt0062190,the reluctant astronaut,1967,1962.0,6.4,6.4,6.4,,,4.0,3.0,101.0,0.0,1.0,,
1780,tt0062203,riot on sunset strip,1967,367.0,5.0,5.0,5.0,0.25,,4.0,1.0,87.0,0.0,0.0,,
1781,tt0063523,rosie!,1967,193.0,6.9,6.9,6.9,,,4.0,1.0,98.0,0.0,0.0,,
1782,tt0062218,rough night in jericho,1967,989.0,6.4,6.4,6.4,,,4.0,2.0,104.0,0.0,0.0,,
1783,tt0062261,the shooting,1967,25.0,5.7,5.7,5.7,,,2.0,2.0,6.0,0.0,0.0,,
1784,tt0062298,the spirit is willing,1967,361.0,6.0,6.0,6.0,,,4.0,2.0,100.0,0.0,0.0,,
1785,tt0062301,the st. valentine's day massacre,1967,3287.0,6.7,6.7,8.8,1.0,,4.0,3.0,100.0,0.0,0.0,,
1786,tt0061407,the taming of the shrew,1967,6885.0,7.2,7.2,7.2,4.0,,4.0,3.0,122.0,7.0,5.0,,
1787,tt0062362,thoroughly modern millie,1967,5457.0,6.9,6.9,10.0,6.0,,4.0,3.0,138.0,4.0,11.0,,
1788,tt0062364,three bites of the apple,1967,52.0,6.0,6.0,6.0,,,4.0,1.0,105.0,0.0,0.0,,
1789,tt0062365,thunder alley,1967,202.0,5.5,5.5,5.5,,,4.0,4.0,89.0,0.0,0.0,,
1790,tt0062369,the tiger makes out,1967,209.0,5.8,5.8,5.8,,,4.0,1.0,94.0,0.0,0.0,,
1791,tt0062373,a time for killing,1967,680.0,5.4,5.4,5.4,2.0,,4.0,1.0,88.0,0.0,0.0,,
1792,tt0062374,titicut follies,1967,3573.0,7.8,7.8,10.0,,,1.0,1.0,84.0,5.0,0.0,,
1793,tt0062377,tobruk,1967,2559.0,6.4,6.4,6.4,6.0,,4.0,2.0,107.0,0.0,1.0,,
1794,tt0062380,tony rome,1967,2022.0,6.6,6.6,5.0,3.48,,4.0,3.0,110.0,0.0,0.0,,
1795,tt0063710,track of thunder,1967,36.0,6.0,6.0,6.0,,,4.0,2.0,83.0,0.0,0.0,,
1796,tt0062395,the trip,1967,4100.0,6.1,6.1,6.1,0.45,,4.0,1.0,82.0,0.0,0.0,,
1797,tt0062425,up the down staircase,1967,1655.0,7.6,7.6,8.0,,,4.0,1.0,124.0,1.0,3.0,,
1798,tt0062430,valley of the dolls,1967,6903.0,6.0,4.9,3.5,5.0,,4.0,3.0,123.0,0.0,4.0,,
1800,tt0062467,wait until dark,1967,25873.0,7.8,8.1,9.5,3.0,,4.0,2.0,108.0,0.0,4.0,,
1801,tt0062472,the war wagon,1967,8090.0,6.9,6.9,6.9,,,4.0,1.0,101.0,1.0,0.0,,
1802,tt0062473,warning shot,1967,506.0,6.8,6.8,6.8,,,4.0,1.0,100.0,0.0,0.0,,
1804,tt0062479,the way west,1967,2189.0,6.2,4.2,6.2,,,4.0,3.0,122.0,0.0,0.0,,
1805,tt0062482,welcome to hard times,1967,1302.0,5.9,5.9,5.9,,,4.0,2.0,103.0,0.0,0.0,,
1806,tt0062490,who's minding the mint?,1967,876.0,7.2,7.2,7.2,,,4.0,1.0,97.0,0.0,0.0,,
1807,tt0063803,who's that knocking at my door,1967,6887.0,6.7,6.3,6.8,0.07,,4.0,2.0,90.0,0.0,1.0,,0.02
1808,tt0062502,woman times seven,1967,972.0,6.2,6.2,6.2,,,4.0,2.0,99.0,0.0,0.0,,
1809,tt0062512,you only live twice,1967,90506.0,6.9,6.1,7.3,9.5,,4.0,3.0,117.0,2.0,2.0,,43.08
1810,tt0061328,accident,1967,3005.0,6.9,6.9,8.2,0.6,0.02,4.0,1.0,105.0,5.0,6.0,0.01,0.04
1811,tt0061334,africa texas style,1967,173.0,5.7,5.7,5.7,,,4.0,2.0,109.0,0.0,0.0,,
1813,tt0061387,battle beneath the earth,1967,590.0,4.7,4.7,4.7,,,4.0,2.0,91.0,0.0,0.0,,
1814,tt0061391,bedazzled,1967,7922.0,6.9,6.9,8.2,0.6,,4.0,3.0,103.0,0.0,0.0,,
1815,tt0061398,berserk!,1967,1531.0,5.2,5.2,5.2,,,4.0,3.0,96.0,0.0,0.0,,
1816,tt0061405,billion dollar brain,1967,4293.0,6.0,6.0,5.0,,,4.0,2.0,111.0,0.0,0.0,,
1817,tt0061414,the bobo,1967,628.0,5.6,5.6,5.6,3.0,,4.0,2.0,105.0,0.0,0.0,,
1818,tt0061450,carry on doctor,1967,3073.0,6.5,6.5,6.5,,,4.0,1.0,94.0,0.0,0.0,,
1819,tt0062787,a challenge for robin hood,1967,437.0,5.6,5.6,5.6,,,4.0,1.0,85.0,0.0,0.0,,
1821,tt0061523,a countess from hong kong,1967,4900.0,6.1,6.1,5.0,3.5,,4.0,2.0,120.0,0.0,1.0,,
1822,tt0195619,cuckoo patrol,1967,37.0,3.8,3.8,3.8,,,4.0,2.0,76.0,0.0,0.0,,
1823,tt0062860,danger route,1967,149.0,5.7,5.7,5.7,,,4.0,3.0,92.0,0.0,0.0,,
1824,tt0061553,the day the fish came out,1967,436.0,5.3,5.3,5.3,,,4.0,2.0,109.0,0.0,0.0,,
1825,tt0060288,deadlier than the male,1967,1158.0,6.4,6.4,6.4,,,4.0,5.0,98.0,0.0,0.0,,
1826,tt0062898,doctor faustus,1967,832.0,5.7,5.7,1.0,,,4.0,3.0,93.0,0.0,0.0,,
1827,tt0061594,the double man,1967,836.0,5.9,5.9,5.9,,,4.0,2.0,105.0,0.0,0.0,,
1828,tt0061648,far from the madding crowd,1967,4875.0,7.2,5.5,7.2,2.75,,4.0,3.0,168.0,3.0,6.0,,
1829,tt0061653,fathom,1967,1228.0,5.8,5.8,3.3,2.23,,4.0,2.0,99.0,0.0,0.0,,
1830,tt0061670,five golden dragons,1967,199.0,5.0,5.0,5.0,,,4.0,2.0,93.0,0.0,0.0,,
1831,tt0061680,follow that camel,1967,1949.0,6.1,6.1,6.1,,,4.0,3.0,95.0,0.0,0.0,,
1832,tt0061683,frankenstein created woman,1967,3919.0,6.6,6.6,6.7,,,4.0,2.0,92.0,0.0,0.0,,
1833,tt0061742,half a sixpence,1967,466.0,6.5,6.5,2.9,,,4.0,1.0,143.0,0.0,0.0,,
1834,tt0060499,hell is empty,1967,14.0,7.4,7.4,7.4,,,4.0,2.0,109.0,0.0,0.0,,
1837,tt0061789,how i won the war,1967,2100.0,5.7,5.7,5.0,,,4.0,2.0,109.0,0.0,0.0,,
1839,tt0061826,it!,1967,923.0,5.6,5.6,5.6,,,4.0,2.0,96.0,0.0,0.0,,
1840,tt0060566,the jokers,1967,663.0,7.5,7.5,7.5,,,4.0,2.0,94.0,0.0,0.0,,
1842,tt0222089,just like a woman,1967,23.0,5.7,5.7,5.7,,,4.0,1.0,89.0,0.0,0.0,,
1843,tt0061894,the last safari,1967,173.0,5.5,5.5,5.5,,,4.0,1.0,110.0,0.0,0.0,,
1844,tt0061916,the long duel,1967,488.0,5.9,5.9,5.9,,,4.0,3.0,115.0,0.0,0.0,,
1845,tt0061938,the magnificent two,1967,305.0,5.2,5.2,5.2,,,4.0,1.0,100.0,0.0,0.0,,
1846,tt0061948,the man outside,1967,51.0,6.5,6.5,6.5,,,4.0,1.0,97.0,0.0,0.0,,
1847,tt0060668,marat/sade,1967,2107.0,7.6,7.6,7.6,,,4.0,3.0,116.0,2.0,0.0,,
1848,tt0061956,maroc 7,1967,167.0,4.9,4.9,4.9,,,4.0,3.0,91.0,0.0,0.0,,
1849,tt0061973,the mikado,1967,65.0,7.1,7.1,7.1,,,4.0,1.0,122.0,0.0,0.0,,
1851,tt0060705,mister ten per cent,1967,31.0,5.1,5.1,5.1,,,4.0,1.0,84.0,0.0,0.0,,
1852,tt0062006,the mummy's shroud,1967,1583.0,5.5,5.5,5.5,,,4.0,1.0,90.0,0.0,0.0,,
1853,tt0062029,the naked runner,1967,324.0,6.0,6.0,6.0,,,4.0,2.0,101.0,0.0,0.0,,
1855,tt0062038,the night of the generals,1967,6673.0,7.3,7.3,5.0,,,4.0,5.0,148.0,1.0,0.0,,
1856,tt0062089,our mother's house,1967,1427.0,7.5,7.5,7.5,,,4.0,2.0,104.0,0.0,1.0,,
1857,tt0062112,the penthouse,1967,142.0,6.2,6.2,6.2,,,4.0,2.0,96.0,0.0,0.0,,
1858,tt0062133,the plank,1967,1080.0,6.8,6.8,6.8,,,4.0,1.0,45.0,0.0,0.0,,
1859,tt0062141,poor cow,1967,1084.0,6.9,6.9,5.3,,,4.0,1.0,101.0,1.0,0.0,,0.02
1861,tt0062155,privilege,1967,990.0,6.9,6.9,5.0,,,4.0,4.0,103.0,0.0,0.0,,
1863,tt0062168,quatermass and the pit,1967,8702.0,7.0,7.0,8.6,,,4.0,4.0,97.0,0.0,0.0,,
1864,tt0307379,ride of the valkyrie,1967,8.0,6.8,6.8,6.8,,,3.0,2.0,15.0,0.0,0.0,,
1865,tt0062207,robbery,1967,958.0,6.9,6.9,8.0,,,4.0,3.0,110.0,1.0,0.0,,
1866,tt0062225,the sailor from gibraltar,1967,246.0,6.9,6.9,6.9,,,4.0,2.0,91.0,0.0,0.0,,
1867,tt0062266,the shuttered room,1967,1470.0,6.4,6.4,6.4,,,4.0,1.0,99.0,0.0,0.0,,
1868,tt0189095,the sky bike,1967,21.0,6.0,6.0,6.0,,,4.0,2.0,62.0,0.0,0.0,,
1869,tt0062281,smashing time,1967,331.0,6.5,6.5,10.0,,,4.0,2.0,96.0,0.0,0.0,,
1870,tt0062287,some may live,1967,14.0,5.7,5.7,5.7,,,4.0,3.0,89.0,0.0,0.0,,
1871,tt0062292,the sorcerers,1967,1539.0,6.3,6.3,10.0,,,4.0,2.0,86.0,0.0,0.0,,
1873,tt0062355,the terrornauts,1967,294.0,5.0,5.0,5.0,,,4.0,1.0,75.0,0.0,0.0,,
1874,tt0062360,they came from beyond space,1967,1202.0,4.5,4.5,4.5,,,4.0,2.0,85.0,0.0,0.0,,
1875,tt0062376,"to sir, with love",1967,14652.0,7.7,5.5,8.9,0.64,,4.0,1.0,105.0,1.0,2.0,,
1876,tt0062384,torture garden,1967,2061.0,6.2,6.2,6.2,,,4.0,2.0,93.0,0.0,0.0,,
1877,tt0062407,two for the road,1967,11185.0,7.5,7.8,8.3,4.0,,4.0,3.0,111.0,4.0,4.0,,0.02
1878,tt0062534,two weeks in september,1967,204.0,5.4,5.4,5.4,,,4.0,2.0,96.0,0.0,0.0,,
1879,tt0062414,ulysses,1967,736.0,6.6,6.6,10.0,,,4.0,1.0,123.0,1.0,6.0,,
1880,tt0063764,the vengeance of fu manchu,1967,633.0,5.3,5.3,5.3,,,4.0,3.0,91.0,0.0,0.0,,
1881,tt0062443,the viking queen,1967,764.0,5.1,5.1,5.1,,,4.0,1.0,91.0,0.0,0.0,,
1883,tt0061180,the whisperers,1967,838.0,7.2,7.2,7.2,,,4.0,2.0,105.0,9.0,3.0,,
1885,tt0063820,the winter's tale,1967,22.0,5.1,5.1,5.1,,,4.0,1.0,150.0,0.0,0.0,,
1886,tt0062626,5 card stud,1968,3172.0,6.5,6.5,6.5,,,4.0,3.0,103.0,0.0,0.0,,
1887,tt0062622,2001 a space odyssey,1968,563214.0,8.3,8.2,9.3,12.0,0.14,4.0,2.0,149.0,15.0,10.0,0.2,68.76
1888,tt0062673,anzio,1968,2802.0,6.0,6.0,6.7,,,4.0,3.0,117.0,0.0,0.0,,
1889,tt0062676,arizona bushwhackers,1968,213.0,5.0,5.0,5.0,,,4.0,2.0,87.0,0.0,0.0,,
1890,tt0062684,assignment to kill,1968,250.0,6.1,6.1,6.1,,,4.0,2.0,102.0,0.0,0.0,,
1891,tt0064048,the astro-zombies,1968,1980.0,3.3,3.3,3.3,0.04,,4.0,2.0,92.0,0.0,0.0,,
1892,tt0062704,the bamboo saucer,1968,334.0,5.6,5.6,5.6,,,4.0,1.0,103.0,0.0,0.0,,
1893,tt0062708,bandolero!,1968,3949.0,6.6,6.6,2.0,4.45,,4.0,5.0,106.0,0.0,0.0,,
1894,tt0062731,the biggest bundle of them all,1968,413.0,5.3,5.3,5.3,,,4.0,2.0,105.0,0.0,0.0,,
1895,tt0062737,blackbeard's ghost,1968,4698.0,6.9,7.1,8.2,,,4.0,3.0,106.0,0.0,0.0,,21.54
1896,tt0062755,the boston strangler,1968,7408.0,7.1,7.1,8.6,4.1,,4.0,5.0,116.0,0.0,2.0,,0.01
1897,tt0062760,the brotherhood,1968,703.0,6.0,6.0,7.5,,,4.0,2.0,96.0,0.0,1.0,,
1898,tt0062765,bullitt,1968,56867.0,7.4,8.3,9.7,5.5,,4.0,3.0,114.0,6.0,9.0,0.41,0.51
1900,tt0062768,bye bye braverman,1968,390.0,5.8,5.8,4.3,,,4.0,2.0,94.0,0.0,0.0,,
1901,tt0062776,candy,1968,2508.0,5.4,5.4,5.0,3.0,,4.0,3.0,115.0,0.0,0.0,,
1902,tt0062794,charly,1968,5865.0,7.0,5.0,6.3,,,4.0,3.0,103.0,3.0,6.0,,18.53
1903,tt0062824,coogan's bluff,1968,14539.0,6.5,6.5,9.4,1.5,,4.0,5.0,93.0,0.0,0.0,,3.11
1905,tt0062829,counterpoint,1968,599.0,6.3,6.3,6.3,,,4.0,3.0,107.0,0.0,0.0,,
1906,tt0062862,daring game,1968,29.0,6.3,6.3,6.3,,,4.0,1.0,100.0,0.0,0.0,,
1907,tt0062865,day of the evil gun,1968,1063.0,6.4,6.4,6.4,,,4.0,1.0,95.0,0.0,0.0,,
1908,tt0062883,the detective,1968,2601.0,6.5,6.5,10.0,4.49,,4.0,3.0,114.0,0.0,0.0,,
1909,tt0062886,the devil's brigade,1968,4686.0,6.8,6.8,6.0,,,4.0,3.0,130.0,0.0,0.0,,
1910,tt0062890,did you hear the one about the traveling saleslady?,1968,62.0,6.1,6.1,6.1,,,4.0,1.0,96.0,0.0,0.0,,
1911,tt0062901,don't just stand there!,1968,73.0,6.7,6.7,6.7,,,4.0,1.0,99.0,0.0,0.0,,
1912,tt0061591,"don't raise the bridge, lower the river",1968,512.0,4.8,4.8,4.8,,,4.0,1.0,99.0,0.0,0.0,,
1913,tt0062952,faces,1968,8426.0,7.7,7.7,8.7,0.28,,4.0,1.0,130.0,5.0,6.0,,
1914,tt0062973,"finders keepers, lovers weepers!",1968,435.0,5.6,5.6,5.6,0.08,,4.0,2.0,71.0,0.0,0.0,,
1915,tt0062974,finian's rainbow,1968,3091.0,6.2,6.2,5.7,3.5,,4.0,3.0,141.0,1.0,7.0,,
1916,tt0062975,firecreek,1968,2889.0,6.9,6.9,6.9,,,4.0,3.0,104.0,0.0,0.0,,
1917,tt0062979,flesh,1968,2163.0,5.9,5.9,6.7,0.0,,4.0,1.0,89.0,1.0,0.0,,
1918,tt0062985,for love of ivy,1968,562.0,6.3,6.3,4.0,,,4.0,3.0,101.0,1.0,3.0,,
1919,tt0062987,for singles only,1968,58.0,4.7,4.7,4.7,,,4.0,1.0,91.0,0.0,0.0,,
1920,tt0062994,funny girl,1968,17250.0,7.4,8.9,9.3,14.1,,4.0,5.0,151.0,7.0,16.0,0.07,52.22
1921,tt0063034,great catherine,1968,240.0,5.6,5.6,5.6,,,4.0,1.0,99.0,0.0,0.0,,
1922,tt0063035,the green berets,1968,11504.0,5.8,5.8,2.5,7.0,,4.0,2.0,142.0,0.0,2.0,,
1923,tt0063036,greetings,1968,2768.0,5.7,5.7,8.7,0.04,,4.0,2.0,88.0,1.0,1.0,,
1924,tt0063041,hammerhead,1968,170.0,5.3,5.3,5.3,,,4.0,2.0,100.0,0.0,0.0,,
1925,tt0061747,hang 'em high,1968,32621.0,7.0,6.2,9.2,1.6,,4.0,2.0,114.0,0.0,0.0,,11.0
1926,tt0063049,head,1968,5365.0,6.6,6.6,7.5,0.75,,4.0,3.0,86.0,0.0,0.0,,
1927,tt0063050,the heart is a lonely hunter,1968,3326.0,7.6,7.6,10.0,2.0,,4.0,1.0,123.0,3.0,9.0,,
1928,tt0063056,hell in the pacific,1968,7270.0,7.3,7.3,6.9,4.15,,2.0,2.0,103.0,0.0,0.0,,
1929,tt0063060,hellfighters,1968,4892.0,6.6,6.6,1.4,6.0,,4.0,5.0,121.0,0.0,0.0,,
1930,tt0063057,the hell with heroes,1968,180.0,5.8,5.8,5.8,,,4.0,1.0,102.0,0.0,0.0,,
1931,tt0063091,the horse in the gray flannel suit,1968,811.0,6.5,6.5,6.5,,,4.0,3.0,113.0,0.0,0.0,,
1932,tt0063094,hot millions,1968,1590.0,7.0,7.0,6.0,,,4.0,2.0,106.0,0.0,1.0,,
1933,tt0063097,house of evil,1968,222.0,3.7,3.7,3.7,,,4.0,2.0,89.0,0.0,0.0,,
1934,tt0063102,how to save a marriage and ruin your life,1968,495.0,6.4,6.4,6.4,,,4.0,2.0,102.0,0.0,0.0,,
1935,tt0063098,how sweet it is!,1968,523.0,6.0,6.0,6.0,,,4.0,1.0,99.0,0.0,0.0,,
1937,tt0063121,ice station zebra,1968,8291.0,6.6,6.6,4.3,8.0,,4.0,2.0,148.0,0.0,0.0,,
1938,tt0063128,the impossible years,1968,543.0,5.7,5.7,5.7,,,4.0,2.0,92.0,0.0,0.0,,
1939,tt0063129,in enemy country,1968,138.0,5.8,5.8,5.8,,,4.0,3.0,107.0,0.0,0.0,,
1940,tt0064482,in the year of the pig,1968,1434.0,7.5,7.5,7.5,,,4.0,2.0,103.0,0.0,0.0,,
1941,tt0063155,jigsaw,1968,96.0,6.6,6.6,6.6,,,4.0,2.0,97.0,0.0,0.0,,
1942,tt0063184,killers three,1968,105.0,4.8,4.8,4.8,,,4.0,2.0,88.0,0.0,0.0,,
1943,tt0063185,the killing of sister george,1968,1851.0,7.1,7.1,7.1,,,4.0,1.0,138.0,0.0,0.0,,
1944,tt0063194,kona coast,1968,87.0,4.7,4.7,4.7,,,4.0,1.0,93.0,0.0,0.0,,
1945,tt0063210,lady in cement,1968,1809.0,5.9,5.9,5.0,3.58,,4.0,4.0,93.0,0.0,0.0,,
1947,tt0063219,the legend of lylah clare,1968,1010.0,6.0,6.0,6.0,3.49,,4.0,1.0,130.0,0.0,0.0,,
1948,tt0063231,"live a little, love a little",1968,1355.0,5.9,5.9,5.9,,,4.0,3.0,90.0,0.0,0.0,,
1949,tt0064603,the love bug,1968,13188.0,6.5,4.8,7.6,,,4.0,3.0,108.0,1.0,2.0,,51.26
1950,tt0063246,a lovely way to die,1968,317.0,5.1,5.1,5.1,,,4.0,3.0,103.0,0.0,0.0,,
1951,tt0063256,madigan,1968,3082.0,6.5,6.5,10.0,,,4.0,3.0,101.0,0.0,0.0,,
1952,tt0063303,madigan's millions,1968,300.0,4.2,4.2,4.2,,,4.0,2.0,86.0,0.0,0.0,,
1953,tt0063260,the magus,1968,1408.0,6.0,6.0,6.0,,,4.0,3.0,117.0,0.0,0.0,,
1954,tt0061946,a man called dagger,1968,51.0,6.0,6.0,6.0,,,4.0,2.0,86.0,0.0,0.0,,
1955,tt0063306,the mini-skirt mob,1968,338.0,4.6,4.6,4.6,,,4.0,2.0,82.0,0.0,0.0,,
1957,tt0064689,monterey pop,1968,3325.0,8.1,7.7,10.0,,,4.0,3.0,78.0,0.0,2.0,0.0,
1959,tt0270523,the movie orgy,1968,77.0,8.1,8.1,8.1,,,3.0,2.0,420.0,0.0,0.0,,
1960,tt0063341,never a dull moment,1968,529.0,6.2,6.2,6.2,,,4.0,3.0,99.0,0.0,0.0,,
1962,tt0063350,night of the living dead,1968,108600.0,7.9,8.9,9.7,0.11,,4.0,1.0,96.0,6.0,0.0,0.01,0.24
1963,tt0063348,the night they raided minsky's,1968,1304.0,6.0,6.0,6.0,3.0,,4.0,1.0,99.0,0.0,0.0,,
1964,tt0063356,no way to treat a lady,1968,1688.0,7.1,7.1,8.9,,,4.0,3.0,108.0,1.0,0.0,,
1966,tt0063361,nobody's perfect,1968,78.0,6.9,6.9,6.9,,,4.0,1.0,103.0,0.0,0.0,,
1967,tt0063374,the odd couple,1968,29749.0,7.7,8.6,10.0,1.2,,4.0,1.0,105.0,3.0,7.0,,44.53
1968,tt0063389,"the one and only, genuine, original family band",1968,731.0,6.5,6.5,6.5,4.0,,4.0,5.0,110.0,0.0,0.0,,
1969,tt0063402,p.j.,1968,189.0,6.4,6.4,6.4,,,4.0,3.0,109.0,0.0,0.0,,
1970,tt0062094,panic in the city,1968,102.0,5.6,5.6,5.6,,,4.0,2.0,97.0,0.0,0.0,,
1971,tt0063410,paper lion,1968,798.0,6.3,6.3,6.3,,,4.0,2.0,107.0,0.0,0.0,,
1972,tt0063415,the party,1968,35618.0,7.6,7.6,8.2,1.5,,4.0,1.0,99.0,0.0,0.0,,0.01
1973,tt0063426,petulia,1968,2528.0,7.3,7.3,8.6,,,4.0,2.0,105.0,0.0,4.0,,
1974,tt0063429,the pink jungle,1968,220.0,6.0,6.0,6.0,,,4.0,4.0,104.0,0.0,0.0,,
1975,tt0062656,a place for lovers,1968,526.0,5.7,5.7,1.7,,,4.0,2.0,88.0,0.0,0.0,,
1976,tt0063442,planet of the apes,1968,158432.0,8.0,7.9,8.8,5.8,,4.0,2.0,112.0,5.0,2.0,,32.6
1977,tt0063452,the power,1968,1196.0,6.1,6.1,6.1,,,4.0,2.0,108.0,0.0,0.0,,
1978,tt0063456,pretty poison,1968,2950.0,7.1,7.1,10.0,1.8,,4.0,4.0,89.0,1.0,1.0,,
1981,tt0063469,psych-out,1968,2204.0,6.0,6.0,6.0,0.2,,4.0,1.0,101.0,0.0,0.0,,
1982,tt0063483,"rachel, rachel",1968,2542.0,7.5,7.5,8.6,0.7,,4.0,2.0,101.0,7.0,5.0,,
1983,tt0063522,rosemary's baby,1968,177254.0,8.0,9.6,9.7,2.3,,4.0,2.0,137.0,9.0,12.0,,
1984,tt0063553,the savage seven,1968,263.0,5.6,5.6,5.6,,,4.0,3.0,94.0,0.0,0.0,,
1985,tt0063557,the scalphunters,1968,2930.0,6.8,6.8,7.0,,,4.0,2.0,102.0,0.0,2.0,,
1986,tt0063569,the sea gull,1968,515.0,7.0,7.0,7.0,,,4.0,2.0,141.0,0.0,0.0,,
1987,tt0063572,the secret life of an american wife,1968,150.0,5.9,5.9,5.9,,,4.0,1.0,92.0,0.0,0.0,,
1988,tt0063573,the secret war of harry frigg,1968,1250.0,6.4,6.4,6.4,,,4.0,2.0,110.0,0.0,0.0,,
1989,tt0063585,the sergeant,1968,403.0,6.3,6.3,6.3,,,4.0,2.0,108.0,1.0,0.0,,
1990,tt0063584,sergeant ryker,1968,186.0,6.3,6.3,6.3,,,4.0,2.0,85.0,0.0,0.0,,
1991,tt0063591,the shakiest gun in the west,1968,2178.0,6.4,6.4,6.4,,,4.0,2.0,101.0,0.0,0.0,,
1992,tt0063592,shalako,1968,2536.0,5.6,5.6,4.0,1.46,,4.0,1.0,113.0,0.0,0.0,,
1993,tt0063595,she-devils on wheels,1968,726.0,4.7,4.7,4.0,0.05,,4.0,3.0,82.0,0.0,1.0,,
1994,tt0063599,the shoes of the fisherman,1968,3185.0,7.1,7.1,4.3,,,4.0,1.0,162.0,4.0,3.0,,
1996,tt0063612,skidoo,1968,1237.0,4.9,4.9,4.2,,,4.0,1.0,98.0,0.0,0.0,,
1997,tt0063621,sol madrid,1968,193.0,5.9,5.9,5.9,,,4.0,2.0,90.0,0.0,0.0,,
1998,tt0063634,speedway,1968,1816.0,5.7,5.3,5.7,1.5,,4.0,2.0,94.0,0.0,0.0,,
1999,tt0063715,spirits of the dead,1968,4992.0,6.6,6.6,9.0,,,4.0,3.0,121.0,0.0,1.0,,
2000,tt0063636,the split,1968,919.0,6.1,6.1,6.1,,,4.0,4.0,91.0,0.0,0.0,,
2001,tt0065032,the stalking moon,1968,1992.0,6.7,6.7,6.7,,,4.0,1.0,109.0,0.0,1.0,,
2002,tt0063642,star!,1968,1803.0,6.6,6.6,6.6,14.0,,4.0,6.0,176.0,1.0,4.0,,
