,title,year,imdbID,win,nom
8832,the texas chainsaw massacre the beginning,2006,tt0420294,0,0
8833,the grudge 2,2006,tt0433386,0,0
8834,man of the year,2006,tt0483726,0,0
8835,the marine,2006,tt0419946,0,0
8836,one night with the king,2006,tt0430431,0,0
8837,flags of our fathers,2006,tt0418689,0,0
8838,flicka,2006,tt0434215,0,0
8839,marie antoinette,2006,tt0422720,0,0
8840,the prestige,2006,tt0482571,0,0
8841,babel,2006,tt0449467,0,4
8842,catch a fire,2006,tt0437232,0,0
8843,dirty sanchez the movie,2006,tt0758743,0,0
8844,running with scissors,2006,tt0439289,0,0
8845,saw iii,2006,tt0489270,0,0
8847,flushed away,2006,tt0424095,0,0
8848,the santa clause 3 the escape clause,2006,tt0452681,0,0
8849,breaking and entering,2006,tt0443456,0,0
8850,a good year,2006,tt0401445,0,0
8852,the return,2006,tt0433442,0,0
8853,stranger than fiction,2006,tt0420223,0,0
8854,bobby,2006,tt0308055,0,0
8855,casino royale,2006,tt0381061,0,0
8856,for your consideration,2006,tt0470765,0,0
8857,happy feet,2006,tt0366548,0,0
8858,let's go to prison,2006,tt0454987,0,0
8859,griffin & phoenix,2006,tt0460812,0,0
8860,deck the halls,2006,tt0790604,0,0
8862,the fountain,2006,tt0414993,0,0
8863,tenacious d in the pick of destiny,2006,tt0365830,0,0
8864,the nativity story,2006,tt0762121,0,0
8865,turistas,2006,tt0454970,0,0
8867,miss potter,2006,tt0482546,0,0
8868,apocalypto,2006,tt0472043,0,0
8869,blood diamond,2006,tt0450259,0,2
8870,the holiday,2006,tt0457939,0,0
8871,unaccompanied minors,2006,tt0488658,0,0
8872,charlotte's web,2006,tt0413895,0,0
8873,dreamgirls,2006,tt0443489,1,2
8874,eragon,2006,tt0449010,0,0
8875,the pursuit of happyness,2006,tt0454921,0,1
8876,salvage,2006,tt0492754,0,0
8877,letters from iwo jima,2006,tt0498380,0,3
8878,rocky balboa,2006,tt0479143,0,0
8879,the good shepherd,2006,tt0343737,0,0
8880,night at the museum,2006,tt0477347,0,0
8881,we are marshall,2006,tt0758794,0,0
8882,black christmas,2006,tt0454082,0,0
8883,children of men,2006,tt0206634,0,1
8884,the abandoned,2006,tt0475937,0,0
8885,alien autopsy,2006,tt0466664,0,0
8886,amazing grace,2006,tt0454776,0,0
8888,as you like it,2006,tt0450972,0,0
8889,cashback,2006,tt0460740,0,0
8892,confetti,2006,tt0427089,0,0
8893,driving lessons,2006,tt0446687,0,0
8894,the flying scotsman,2006,tt0472268,0,0
8895,half light,2006,tt0412798,0,0
8896,the history boys,2006,tt0464049,0,0
8897,the kovak box,2006,tt0455584,0,0
8898,the last king of scotland,2006,tt0455590,1,1
8899,london to brighton,2006,tt0490166,0,0
8900,love and other disasters,2006,tt0452643,0,0
8902,once,2006,tt0489247,0,0
8905,played,2006,tt0460902,0,0
8906,the queen,2006,tt0436697,1,4
8907,red road,2006,tt0471030,0,0
8908,scenes of a sexual nature,2006,tt0475380,0,0
8909,severance,2006,tt0464196,0,0
8910,starter for 10,2006,tt0477095,0,0
8912,stormbreaker,2006,tt0457495,0,0
8913,the thief lord,2006,tt0430674,0,0
8914,three,2006,tt0978061,0,0
8916,venus,2006,tt0489327,0,1
8918,the wind that shakes the barley,2006,tt0460989,0,0
8919,a woman in winter,2006,tt0441818,0,0
8920,10 mph,2007,tt0446083,0,0
8921,the 11th hour,2007,tt0492931,0,0
8922,1408,2007,tt0450385,0,0
8924,30 days of night,2007,tt0389722,0,0
8925,300,2007,tt0892737,0,0
8926,across the universe,2007,tt0445922,0,0
8927,adrift in manhattan,2007,tt0497316,0,0
8928,adventures of johnny tao,2007,tt0457748,0,0
8929,afghan knights,2007,tt0760157,0,0
8930,after sex,2007,tt0465375,0,0
8931,alibi,2007,tt0469876,0,0
8932,alice upside down,2007,tt0882742,0,0
8933,aliens vs. predator requiem,2007,tt0758730,0,0
8935,all the days before tomorrow,2007,tt0439115,0,0
8936,alvin and the chipmunks,2007,tt0952640,0,0
8937,an american crime,2007,tt0802948,0,0
8938,american gangster,2007,tt0765429,0,1
8939,american pastime,2007,tt0825225,0,0
8940,americanizing shelley,2007,tt0485185,0,0
8941,anamorph,2007,tt0497323,0,0
8942,aqua teen hunger force colon movie film for theaters,2007,tt0455326,0,0
8943,aqua teen hunger force,2007,tt0455326,0,0
8944,arctic tale,2007,tt0488508,0,0
8945,are we done yet?,2007,tt0422774,0,0
8948,the assassination of jesse james by the coward robert ford,2007,tt0443680,0,1
8949,august rush,2007,tt0426931,0,0
8950,autism the musical,2007,tt0481580,0,0
8951,awake,2007,tt0211933,0,0
8952,balls of fury,2007,tt0424823,0,0
8953,because i said so,2007,tt0490084,0,0
8954,bee movie,2007,tt0389790,0,0
8955,before the devil knows you're dead,2007,tt0292963,0,0
8956,believe,2007,tt0447857,0,0
8957,beowulf,2007,tt0442933,0,0
8958,beyond belief,2007,tt0989618,0,0
8959,big stan,2007,tt0490086,0,0
8960,blades of glory,2007,tt0445934,0,0
8961,blonde ambition,2007,tt0887719,0,0
8962,the blue hour,2007,tt0899137,0,0
8963,blue state,2007,tt0780486,0,0
8964,the bourne ultimatum,2007,tt0440963,0,0
8967,the brave one,2007,tt0476964,0,0
8968,breach,2007,tt0401997,0,0
8969,bridge to terabithia,2007,tt0398808,0,0
8970,broken english,2007,tt0772157,0,0
8971,brooklyn rules,2007,tt0283503,0,0
8972,brotherhood of blood,2007,tt0493404,0,0
8973,the brothers solomon,2007,tt0784972,0,0
8974,the bucket list,2007,tt0825232,0,0
8975,cake a wedding story,2007,tt0463934,0,0
8976,captivity,2007,tt0374563,0,0
8977,care bears oopsy does it!,2007,tt0902265,0,0
8978,cassandra's dream,2007,tt0795493,0,0
8979,catacombs,2007,tt0449471,0,0
8980,chapter 27,2007,tt0488988,0,0
8981,charlie wilson's war,2007,tt0472062,0,1
8982,chicago 10,2007,tt0905979,0,0
8983,code name the cleaner,2007,tt0462229,0,0
8984,the comebacks,2007,tt0790804,0,0
8985,the condemned,2007,tt0443473,0,0
8986,control,2007,tt0421082,0,0
8988,crazy love,2007,tt0790706,0,0
8989,cthulhu,2007,tt0478126,0,0
8990,daddy day camp,2007,tt0462244,0,0
8992,daddy's little girls,2007,tt0778661,0,0
8993,dalai lama renaissance,2007,tt0953363,0,0
8994,dan in real life,2007,tt0480242,0,0
8995,darfur now,2007,tt0988102,0,0
8996,dark matter,2007,tt0416675,0,0
8997,day zero,2007,tt0768183,0,0
8998,dead silence,2007,tt0455760,0,0
8999,death sentence,2007,tt0804461,0,0
9000,delta farce,2007,tt0800003,0,0
9001,devil girl,2007,tt0814077,0,0
9002,dirty country,2007,tt1105273,0,0
9003,disturbia,2007,tt0486822,0,0
9005,the diving bell and the butterfly,2007,tt0401383,0,2
9006,eastern promises,2007,tt0765443,0,1
9007,ed gein the butcher of plainfield,2007,tt0858437,0,0
9008,elvis and anabelle,2007,tt0787462,0,0
9009,enchanted,2007,tt0461770,0,0
9010,epic movie,2007,tt0799949,0,0
9011,evan almighty,2007,tt0413099,0,0
9013,evening,2007,tt0765447,0,0
9017,fantastic four,2007,tt1869414,0,0
9018,feel the noise,2007,tt0756703,0,0
9019,finishing the game,2007,tt0843850,0,0
9020,firehouse dog,2007,tt0476995,0,0
9021,the flock,2007,tt0473356,0,0
9022,for the bible tells me so,2007,tt0912583,0,0
9023,fracture,2007,tt0488120,0,0
9024,freakshow,2007,tt0906005,0,0
9025,fred claus,2007,tt0486583,0,0
9026,freedom writers,2007,tt0463998,0,0
9027,full of it,2007,tt0446752,0,0
9028,the game plan,2007,tt0492956,0,0
9029,the gene generation,2007,tt0438052,0,0
9030,georgia rule,2007,tt0791304,0,0
9031,ghost rider,2007,tt0259324,0,0
9032,ghosts of abu ghraib,2007,tt0912585,0,0
9033,the girl in the park,2007,tt0847167,0,0
9034,glass lips,2007,tt0963977,0,0
9035,the go-getter,2007,tt0479289,0,0
9037,the golden compass,2007,tt0385752,0,0
9038,gone baby gone,2007,tt0452623,0,1
9039,good luck chuck,2007,tt0452625,0,0
9040,the good night,2007,tt0484111,0,0
9041,grace is gone,2007,tt0772168,0,0
9042,gracie,2007,tt0441007,0,0
9043,the great debaters,2007,tt0427309,0,0
9044,grindhouse,2007,tt0462322,0,0
9045,hairspray,2007,tt0427327,0,0
9046,halloween,2007,tt0373883,0,0
9048,the hammer,2007,tt0814130,0,0
9050,harry potter and the order of the phoenix,2007,tt0373889,0,0
9052,hear and now,2007,tt0912587,0,0
9053,the heartbreak kid,2007,tt0408839,0,0
9054,highlander the source,2007,tt0299981,0,0
9056,the hills have eyes 2,2007,tt0800069,0,0
9057,the hills have eyes,2007,tt0800069,0,0
9058,the hitcher,2007,tt0455960,0,0
9059,hitman,2007,tt0465494,0,0
9060,the hoax,2007,tt1266072,0,0
9061,honeydripper,2007,tt0829193,0,0
9062,hostel part ii,2007,tt0498353,0,0
9063,hostel,2007,tt0498353,0,0
9064,hot rod,2007,tt0787475,0,0
9065,the hunting party,2007,tt0455782,0,0
9066,i am an american soldier,2007,tt1002538,0,0
9067,i am legend,2007,tt0480249,0,0
9068,i could never be your woman,2007,tt0466839,0,0
9069,i know who killed me,2007,tt0897361,0,0
9071,i think i love my wife,2007,tt0770772,0,0
9073,i'm not there,2007,tt0368794,0,1
9074,in the land of women,2007,tt0419843,0,0
9075,in the valley of elah,2007,tt0478134,0,1
9076,interview,2007,tt0480269,0,0
9077,into the wild,2007,tt0758758,0,1
9078,the invasion,2007,tt0427392,0,0
9080,the invisible,2007,tt0435670,0,0
9082,itty bitty titty committee,2007,tt0496328,0,0
9083,joshua,2007,tt0808331,0,0
9084,juno,2007,tt0467406,1,4
9085,kickin' it old skool,2007,tt0772178,0,0
9086,killing zelda sparks,2007,tt0487144,0,0
9087,the king of kong a fistful of quarters,2007,tt0923752,0,0
9089,king of punk,2007,tt0972559,0,0
9090,the kingdom,2007,tt0431197,0,0
9091,the kite runner,2007,tt0419887,0,0
9092,knock knock,2007,tt0471011,0,0
9093,knocked up,2007,tt0478311,0,0
9096,lars and the real girl,2007,tt0805564,0,1
9097,the last mimzy,2007,tt0768212,0,0
9099,the last sin eater,2007,tt0810928,0,0
9100,license to wed,2007,tt0762114,0,0
9101,the life before her eyes,2007,tt0815178,0,0
9102,lions for lambs,2007,tt0891527,0,0
9103,the list,2007,tt0762115,0,0
9104,live free or die hard,2007,tt0337978,0,0
9106,the lookout,2007,tt0427470,0,0
9107,love in the time of cholera,2007,tt0484740,0,0
9108,lucky you,2007,tt0338216,0,0
9109,"lust, caution",2007,tt0808357,0,0
9110,manda bala (send a bullet),2007,tt0912590,0,0
9111,margot at the wedding,2007,tt0757361,0,0
9112,marigold,2007,tt0329354,0,0
9113,married life,2007,tt0804505,0,0
9114,martian child,2007,tt0415965,0,0
9115,meet the robinsons,2007,tt0396555,0,0
9117,the messengers,2007,tt0425430,0,0
9118,michael clayton,2007,tt0465538,1,6
9119,a mighty heart,2007,tt0829459,0,0
9120,the mist,2007,tt0884328,0,0
9121,mister lonely,2007,tt0475984,0,0
9123,the prince and the pauper,2007,tt0874424,0,0
9124,monster camp,2007,tt0970948,0,0
9126,inferno,2007,tt0479008,0,0
9127,moving mcallister,2007,tt0444672,0,0
9133,music and lyrics,2007,tt0758766,0,0
9135,my sexiest year,2007,tt0806130,0,0
9136,nancy drew,2007,tt0479500,0,0
9137,nanking,2007,tt0893356,0,0
9138,the nanny diaries,2007,tt0489237,0,0
9139,national treasure book of secrets,2007,tt0465234,0,0
9140,national treasure,2007,tt0465234,0,0
9141,netherbeast incorporated,2007,tt0787495,0,0
9142,next,2007,tt0435705,0,0
9144,the nines,2007,tt0810988,0,0
9145,no country for old men,2007,tt0477348,4,4
9146,no end in sight,2007,tt0912593,0,0
9147,no reservations,2007,tt0481141,0,0
9149,nobel son,2007,tt0483756,0,0
9150,norbit,2007,tt0477051,0,0
9151,normal adolescent behavior,2007,tt0790721,0,0
9152,numb,2007,tt0795439,0,0
9153,the number 23,2007,tt0481369,0,0
9154,ocean's thirteen,2007,tt0496806,0,0
9156,"oh, saigon",2007,tt1158302,0,0
9158,operation homecoming writing the wartime experience,2007,tt0970184,0,0
9159,p.s. i love you,2007,tt0431308,0,0
9160,"ps, i love you",2007,tt0431308,0,0
9161,p2,2007,tt0804516,0,0
9163,paranoid park,2007,tt0842929,0,0
9164,passage to zarahemla,2007,tt0479974,0,0
9165,pathfinder,2007,tt0446013,0,0
9166,the perfect holiday,2007,tt0841032,0,0
9167,perfect stranger,2007,tt0457433,0,0
9168,persepolis,2007,tt0808417,0,0
9169,pirates of the caribbean at world's end,2007,tt0449088,0,0
9171,the poughkeepsie tapes,2007,tt1010271,0,0
9172,premonition,2007,tt0477071,0,0
9173,press start,2007,tt0780589,0,0
9174,pride,2007,tt0475355,0,0
9175,primeval,2007,tt0808096,0,0
9176,ratatouille,2007,tt0382932,0,1
9177,the reaping,2007,tt0444682,0,0
9178,redline,2007,tt0780595,0,0
9179,redrum,2007,tt0815230,0,0
9180,reign over me,2007,tt0490204,0,0
9181,remember the daze,2007,tt0790618,0,0
9182,rendition,2007,tt0804522,0,0
9184,reno 911!,2007,tt0499554,0,0
9185,reservation road,2007,tt0831884,0,0
9186,resident evil extinction,2007,tt0432021,0,0
9187,resident evil apocalypse,2007,tt1156328,0,0
9188,resurrecting the champ,2007,tt0416185,0,0
9189,rocket science,2007,tt0477078,0,0
9190,rolling,2007,tt0469966,0,0
9191,rush hour 3,2007,tt0293564,0,0
9192,rush hour 2,2007,tt1305748,0,0
9193,savage grace,2007,tt0379976,0,0
9194,the savages,2007,tt0775529,0,2
9195,saw iv,2007,tt0890870,0,0
9197,the seeker,2007,tt0484562,0,0
9198,the dark is rising,2007,tt0484562,0,0
9199,seraphim falls,2007,tt1045816,0,0
9200,shadow puppets,2007,tt0491145,0,0
9201,shoot 'em up,2007,tt0465602,0,0
9202,shooter,2007,tt0822854,0,0
9204,showbusiness the road to broadway,2007,tt0456004,0,0
9205,wicked,2007,tt1437322,0,0
9206,taboo,2007,tt1344783,0,0
9209,shrek the third,2007,tt0413267,0,0
9211,sicko,2007,tt0386032,0,0
9212,the simpsons movie,2007,tt0462538,0,0
9213,the simpsons,2007,tt0462538,0,0
9214,sinner,2007,tt0831341,0,0
9215,sinners,2007,tt0988046,0,0
9216,sleuth,2007,tt0857265,0,0
9217,slipstream,2007,tt0499570,0,0
9218,smiley face,2007,tt0780608,0,0
9219,smokin' aces,2007,tt1148297,0,0
9220,socket,2007,tt0822856,0,0
9221,spider-man 3,2007,tt0413300,0,0
9223,spiral,2007,tt0491162,0,0
9224,stardust,2007,tt0486655,0,0
9225,the star of bethlehem,2007,tt1121971,0,0
9226,starting out in the evening,2007,tt0758784,0,0
9228,still green,2007,tt0471037,0,0
9229,stomp the yard,2007,tt0775539,0,0
9230,strange culture,2007,tt0924151,0,0
9231,stuck,2007,tt0758786,0,0
9232,suburban girl,2007,tt0428579,0,0
9233,suffering man's charity,2007,tt0489286,0,0
9234,sunshine,2007,tt0448134,0,0
9235,superbad,2007,tt0829482,0,0
9236,surf's up,2007,tt0423294,0,0
9237,sweeney todd the demon barber of fleet street,2007,tt0408236,0,1
9238,sydney white,2007,tt0815244,0,0
9239,talk to me,2007,tt0796368,0,0
9240,taxi to the dark side,2007,tt0854678,0,0
9241,the ten,2007,tt0811106,0,0
9242,there will be blood,2007,tt0469494,1,4
9243,oil!,2007,tt1119147,0,0
9244,things we lost in the fire,2007,tt0469623,0,0
9245,tmnt,2007,tt0453556,0,0
9247,transformers,2007,tt0418279,0,0
9248,underdog,2007,tt0467110,0,0
9249,vacancy,2007,tt0452702,0,0
9250,viva,2007,tt0393956,0,0
9251,waitress,2007,tt0473308,0,0
9252,walk hard the dewey cox story,2007,tt0841046,0,0
9253,war,2007,tt0499556,0,0
9254,war/dance,2007,tt0912599,0,0
9255,the water horse legend of the deep,2007,tt1153702,0,0
9256,we are the strange,2007,tt0923985,0,0
9257,welcome to nollywood,2007,tt1034469,0,0
9258,we own the night,2007,tt0498399,0,0
9259,what love is,2007,tt0439876,0,0
9260,what we do is secret,2007,tt0384683,0,0
9261,whisper,2007,tt0435528,0,0
9263,white noise,2007,tt0496436,0,0
9264,who's your caddy?,2007,tt0785077,0,0
9265,why did i get married?,2007,tt0906108,0,0
9266,wild hogs,2007,tt0486946,0,0
9267,wind chill,2007,tt0486051,0,0
9268,year of the dog,2007,tt0756729,0,0
9269,year of the fish,2007,tt0872236,0,0
9270,you kill me,2007,tt0796375,0,0
9271,youth without youth,2007,tt0481797,0,0
9272,zodiac,2007,tt0443706,0,0
9273,28 weeks later,2007,tt0463854,0,0
9275,angel,2007,tt0783767,0,0
9276,atonement,2007,tt0783233,0,3
9277,the baker,2007,tt0783234,0,0
9278,becoming jane,2007,tt0416508,0,0
9279,before the rains,2007,tt0870195,0,0
9280,boy a,2007,tt1078188,0,0
9281,brick lane,2007,tt0940585,0,0
9282,broken thread,2007,tt0479178,0,0
9283,dangerous parking,2007,tt0417586,0,0
9284,death at a funeral,2007,tt0795368,0,0
9285,death defying acts,2007,tt0472071,0,0
9286,elizabeth the golden age,2007,tt0414055,0,1
9287,far north,2007,tt0860866,0,0
9288,flawless,2007,tt0780516,0,0
9289,flood,2007,tt0790665,0,0
9290,four last songs,2007,tt0465461,0,0
9291,goodbye bafana,2007,tt0438859,0,0
9292,grow your own,2007,tt0847830,0,0
9293,hallam foe,2007,tt0466816,0,0
9294,the heart of the earth,2007,tt0763839,0,0
9295,hot fuzz,2007,tt0425112,0,0
9296,i want candy,2007,tt0791309,0,0
9298,irina palm,2007,tt0762110,0,0
9299,joe strummer the future is unwritten,2007,tt0800099,0,0
9300,lady godiva back in the saddle,2007,tt0780552,0,0
9301,magicians,2007,tt0841027,0,0
9302,the moon and the stars,2007,tt0460873,0,0
9304,mrs ratcliffe's revolution,2007,tt0855011,0,0
9305,outlaw,2007,tt0758771,0,0
9307,popcorn,2007,tt0483776,0,0
9308,the riddle,2007,tt0790741,0,0
9310,st trinian's,2007,tt0964587,0,0
9311,shoot on sight,2007,tt1038915,0,0
9313,taking liberties,2007,tt0977667,0,0
9314,this is england,2007,tt1084715,0,0
9315,the waiting room,2007,tt0902348,0,0
9316,the water horse,2007,tt0760329,0,0
9317,"10,000 bc",2008,tt0443649,0,0
9318,21,2008,tt0478087,0,0
9320,27 dresses,2008,tt0988595,0,0
9322,the accidental husband,2008,tt0809504,0,0
9323,an american carol,2008,tt1190617,0,0
9324,american teen,2008,tt0486259,0,0
9325,appaloosa,2008,tt0800308,0,0
9326,august,2008,tt0470679,0,0
9327,baby mama,2008,tt0871426,0,0
9328,babylon a.d.,2008,tt0364970,0,0
9330,ballast,2008,tt1153690,0,0
9331,bangkok dangerous,2008,tt0814022,0,0
9333,be kind rewind,2008,tt0799934,0,0
9334,bedtime stories,2008,tt0960731,0,0
9335,beer for my horses,2008,tt1178640,0,0
9336,the betrayal - nerakhoon,2008,tt1157685,0,0
9337,beverly hills chihuahua,2008,tt1014775,0,0
9338,body of lies,2008,tt0758774,0,0
9340,bolt,2008,tt0397892,0,0
9342,the brothers bloom,2008,tt0844286,0,0
9343,burn after reading,2008,tt0887883,0,0
9344,cadillac records,2008,tt1042877,0,0
9345,changeling,2008,tt0824747,0,1
9346,chaos theory,2008,tt0460745,0,0
9347,che,2008,tt0892255,0,0
9348,choke,2008,tt1024715,0,0
9349,the chronicles of narnia prince caspian,2008,tt0499448,0,0
9350,prince caspian,2008,tt0499448,0,0
9352,city of ember,2008,tt0970411,0,0
9354,cloverfield,2008,tt1060277,0,0
9355,college,2008,tt0844671,0,0
9356,college road trip,2008,tt0997047,0,0
9357,the curious case of benjamin button,2008,tt0421715,0,5
9358,the dark knight,2008,tt0468569,1,1
9360,the day the earth stood still,2008,tt0970416,0,0
9362,deal,2008,tt0446676,0,0
9363,the deal,2008,tt0848281,0,0
9364,death race,2008,tt0452608,0,0
9366,deception,2008,tt0800240,0,0
9367,defiance,2008,tt1034303,0,0
9368,"definitely, maybe",2008,tt0832266,0,0
9369,delgo,2008,tt0361500,0,0
9370,disaster movie,2008,tt1213644,0,0
9371,doomsday,2008,tt0483607,0,0
9372,doubt,2008,tt0918927,0,4
9374,drillbit taylor,2008,tt0817538,0,0
9375,eagle eye,2008,tt1059786,0,0
9376,elegy,2008,tt0974554,0,0
9378,expelled no intelligence allowed,2008,tt1091617,0,0
9380,the eye,2008,tt0406759,0,0
9381,the family that preys,2008,tt1142798,0,0
9382,felon,2008,tt1117385,0,0
9383,fireflies in the garden,2008,tt0961108,0,0
9384,fireproof,2008,tt1129423,0,0
9385,first sunday,2008,tt0486578,0,0
9386,flash of genius,2008,tt1054588,0,0
9387,fool's gold,2008,tt0770752,0,0
9388,the forbidden kingdom,2008,tt0865556,0,0
9389,forever strong,2008,tt0840322,0,0
9390,forgetting sarah marshall,2008,tt0800039,0,0
9391,four christmases,2008,tt0369436,0,0
9392,frost/nixon,2008,tt0870111,0,4
9393,frozen river,2008,tt0978759,0,2
9395,the garden,2008,tt1252486,0,0
9396,garden party,2008,tt0828393,0,0
9397,get smart,2008,tt0425061,0,0
9398,ghost town,2008,tt0995039,0,0
9399,gran torino,2008,tt1205489,0,0
9400,hamlet 2,2008,tt1104733,0,0
9401,hancock,2008,tt0448157,0,0
9402,hannah montana & miley cyrus best of both worlds concert,2008,tt1127884,0,0
9403,the happening,2008,tt0949731,0,0
9404,harold,2008,tt1041753,0,0
9405,harold & kumar escape from guantanamo bay,2008,tt1041753,0,0
9406,harold & kumar go to white castle,2008,tt1041753,0,0
9407,the haunting of molly hartley,2008,tt1045655,0,0
9408,hellboy ii the golden army,2008,tt0411477,0,0
9409,hellboy,2008,tt0411477,0,0
9410,henry poole is here,2008,tt1029120,0,0
9411,hero wanted,2008,tt0977214,0,0
9414,horton hears a who!,2008,tt0451079,0,0
9416,the house bunny,2008,tt0852713,0,0
9417,igor,2008,tt0465502,0,0
9418,in bruges,2008,tt0780536,0,1
9419,the incredible hulk,2008,tt0800080,0,0
9420,indiana jones and the kingdom of the crystal skull,2008,tt0367882,0,0
9422,inkheart,2008,tt0494238,0,0
9423,iron man,2008,tt0371746,0,0
9424,journey to the center of the earth,2008,tt0373051,0,0
9426,jumper,2008,tt0489099,0,0
9427,kit kittredge an american girl,2008,tt0846308,0,0
9429,kung fu panda,2008,tt0441773,0,0
