,imdbID,title,year,n_votes,imdb_rating,box_office,cast,genre,running_time,inflation_factor,box_office_adjusted,metscore,rotten_tomatoes,other_wins,other_noms
2797,tt0907657,once,2007,106522,7.8,23.3,2.0,3.0,86.0,0.482392667631452,11.23974915581283,8.8,9.7,22.0,30.0
2798,tt0497465,vicky cristina barcelona,2008,231428,7.1,104.5,7.0,3.0,97.0,0.4644617120987632,48.536248914320744,7.0,8.1,31.0,53.0
2799,tt2361317,live by night,2016,48661,6.4,22.7,7.0,3.0,129.0,0.4166545142433346,9.458057473323695,4.9,3.5,0.0,3.0
2800,tt0153225,toys are not for children,1972,226,6.2,23.3,5.0,3.0,121.0,2.392344497607656,55.741626794258366,,,0.0,0.0
2801,tt0105629,toys,1992,29536,5.1,23.3,5.0,4.0,121.0,0.7127583749109052,16.607270135424088,4.0,3.0,0.0,10.0
2802,tt0116731,the juror,1996,16088,5.7,22.7,4.0,3.0,118.0,0.6373486297004461,14.467813894200127,,1.9,1.0,2.0
2803,tt0109305,blue chips,1994,11298,6.2,23.0,6.0,1.0,108.0,0.6747638326585695,15.519568151147098,5.4,3.7,0.0,1.0
2804,tt0119311,hoodlum,1997,9992,6.3,23.46,8.0,3.0,130.0,0.6230529595015576,14.61682242990654,5.0,4.3,0.0,7.0
2806,tt0115783,bulletproof,1996,33420,5.8,22.6,4.0,3.0,84.0,0.6373486297004461,14.404079031230085,3.0,0.8,0.0,2.0
2807,tt1291584,warrior,2011,411227,8.2,23.1,5.0,1.0,140.0,0.4445649709476792,10.269450828891387,7.1,8.3,5.0,21.0
2808,tt0103924,captain ron,1992,19502,5.8,22.52,5.0,2.0,104.0,0.7127583749109052,16.051318602993586,3.9,2.3,0.0,2.0
2809,tt0100530,the russia house,1990,13499,6.1,23.0,6.0,4.0,122.0,0.7651109410864576,17.597551644988524,,7.6,0.0,4.0
2810,tt0081777,xanadu,1980,11206,5.2,23.0,3.0,3.0,96.0,1.2135922330097086,27.912621359223298,3.5,2.5,1.0,9.0
2811,tt0081398,raging bull,1980,296838,8.2,23.4,1.0,2.0,129.0,1.2135922330097086,28.398058252427177,8.9,9.4,22.0,27.0
2812,tt0971209,a perfect getaway,2009,64898,6.5,22.85,6.0,4.0,97.0,0.4661200632058805,10.65084344425437,6.3,6.3,0.0,1.0
2813,tt0079758,prophecy,1979,3984,5.5,22.7,3.0,3.0,102.0,1.3774104683195594,31.267217630853995,,2.7,0.0,0.0
2814,tt0108002,rudy,1993,51809,7.5,22.8,5.0,2.0,116.0,0.6920415224913494,15.778546712802768,7.1,7.8,2.0,1.0
2815,tt0114194,the prophecy,1995,27686,6.5,16.1,6.0,6.0,97.0,0.6561679790026247,10.56430446194226,4.4,4.3,0.0,2.0
2816,tt0168786,antwone fisher,2002,31218,7.3,23.4,5.0,2.0,120.0,0.555864369093941,13.007226236798218,6.2,7.9,19.0,22.0
2817,tt0429591,aquamarine,2006,36198,5.3,23.0,3.0,3.0,104.0,0.4960317460317461,11.408730158730158,5.1,5.1,1.0,5.0
2818,tt1625346,young adult,2011,75149,6.3,22.9,4.0,2.0,94.0,0.4445649709476792,10.180537834701852,7.1,8.0,3.0,32.0
2819,tt0164114,drive me crazy,1999,17328,5.8,22.6,3.0,3.0,91.0,0.6002400960384154,13.56542617046819,4.2,2.8,1.0,0.0
2820,tt0059740,the sons of katie elder,1965,13209,7.2,23.0,10.0,2.0,122.0,3.1746031746031744,73.01587301587301,,10.0,1.0,0.0
2821,tt0119905,the players club,1998,5911,5.8,23.3,16.0,2.0,104.0,0.6134969325153374,14.294478527607362,,3.1,1.0,0.0
2822,tt3553976,captain fantastic,2016,166610,7.9,22.8,4.0,2.0,118.0,0.4166545142433346,9.49972292474803,7.2,8.2,14.0,45.0
2823,tt0064381,"goodbye, columbus",1969,1521,6.5,22.94,4.0,3.0,102.0,2.7247956403269757,62.50681198910082,,10.0,4.0,8.0
2824,tt2125435,beasts of the southern wild,2012,78156,7.3,23.3,2.0,3.0,93.0,0.4355514516929884,10.14834882444663,8.6,8.7,92.0,125.0
2825,tt3235888,it follows,2014,191545,6.8,23.3,6.0,4.0,100.0,0.422411462557448,9.84218707758854,8.3,9.6,25.0,41.0
2826,tt4698684,hunt for the wilderpeople,2016,91938,7.9,23.2,5.0,3.0,101.0,0.4166545142433346,9.666384730445364,8.1,9.6,22.0,25.0
2827,tt0327679,ella enchanted,2004,58377,6.2,27.4,8.0,3.0,96.0,0.5293806246691372,14.505029115934358,5.3,5.0,0.0,1.0
2828,tt0128442,rounders,1998,136514,7.3,22.9,7.0,2.0,121.0,0.6134969325153374,14.049079754601227,5.4,6.5,1.0,1.0
2829,tt0120603,beloved,1998,6790,6.0,22.9,7.0,2.0,172.0,0.6134969325153374,14.049079754601227,5.7,7.8,3.0,23.0
2830,tt0087727,missing in action,1984,12953,5.4,22.81,5.0,3.0,101.0,0.9624639076034648,21.953801732435032,,2.0,0.0,0.0
2831,tt0105585,thunderheart,1992,13121,6.8,22.66,4.0,3.0,119.0,0.7127583749109052,16.151104775481116,,8.8,0.0,2.0
2832,tt0499556,war,2007,81989,6.2,40.7,10.0,2.0,103.0,0.482392667631452,19.633381572600094,3.6,,0.0,0.0
2833,tt0118755,the borrowers,1997,19005,5.8,54.0,6.0,4.0,89.0,0.6230529595015576,33.64485981308411,,7.3,1.0,3.0
2834,tt0092965,empire of the sun,1987,108190,7.8,66.7,4.0,3.0,154.0,0.8802816901408451,58.71478873239438,6.2,7.5,13.0,10.0
2836,tt0112883,don juan demarco,1994,46338,6.7,68.0,6.0,3.0,97.0,0.6747638326585695,45.88394062078273,6.3,6.9,4.0,4.0
2837,tt0421054,domino,2005,63076,5.9,22.0,7.0,3.0,127.0,0.5120327700972862,11.264720942140295,3.6,,2.0,0.0
2838,tt0324554,wicker park,2004,50797,7.0,21.6,4.0,4.0,114.0,0.5293806246691372,11.434621492853365,4.0,2.7,0.0,1.0
2839,tt0488658,unaccompanied minors,2006,9835,5.3,21.9,7.0,2.0,87.0,0.4960317460317461,10.863095238095235,4.3,2.9,1.0,3.0
2840,tt0124718,he got game,1998,41692,6.9,22.4,3.0,1.0,136.0,0.6134969325153374,13.742331288343554,6.3,8.1,0.0,10.0
2841,tt0097770,lock up,1989,35864,6.4,22.0,6.0,3.0,100.0,0.8064516129032259,17.741935483870968,5.2,1.7,0.0,3.0
2842,tt0158811,muppets from space,1999,17183,6.3,22.3,11.0,3.0,87.0,0.6002400960384154,13.385354141656663,5.3,6.3,0.0,1.0
2844,tt0113321,home for the holidays,1995,11008,6.6,22.1,9.0,3.0,103.0,0.6561679790026247,14.501312335958009,5.6,6.3,0.0,2.0
2845,tt0490204,reign over me,2007,90598,7.4,22.2,7.0,2.0,124.0,0.482392667631452,10.709117221418234,6.1,6.4,0.0,3.0
2846,tt0455760,dead silence,2007,80534,6.2,22.2,7.0,3.0,89.0,0.482392667631452,10.709117221418234,3.4,2.0,0.0,0.0
2847,tt1024255,wild child,2008,46468,6.1,21.9,4.0,3.0,98.0,0.4644617120987632,10.171711494962912,,4.1,0.0,0.0
2848,tt0208874,the contender,2000,22041,6.9,22.36,8.0,3.0,126.0,0.5807200929152149,12.984901277584205,5.9,7.6,1.0,20.0
2849,tt0098258,say anything...,1989,78077,7.3,21.5,3.0,4.0,100.0,0.8064516129032259,17.338709677419356,8.5,9.8,1.0,3.0
2850,tt0096101,short circuit 2,1988,22650,5.7,21.6,5.0,3.0,110.0,0.8453085376162299,18.258664412510573,,3.8,0.0,2.0
2851,tt0086859,against all odds,1984,9799,5.9,21.7,6.0,5.0,121.0,0.9624639076034648,20.885466794995185,4.2,7.0,2.0,2.0
2852,tt0097116,cousins,1989,3982,6.3,22.03,5.0,2.0,113.0,0.8064516129032259,17.766129032258068,,5.0,0.0,0.0
2853,tt0069807,blue summer,1973,222,4.6,22.7,6.0,4.0,108.0,2.2522522522522523,51.12612612612614,,,0.0,0.0
2854,tt0084503,pink floyd: the wall,1982,71891,8.1,22.2,1.0,6.0,95.0,1.0362694300518136,23.005181347150263,4.7,6.8,1.0,1.0
2855,tt0071222,black christmas,1974,29449,7.2,8.1,6.0,4.0,92.0,2.028397565922921,16.430020283975658,6.5,7.0,2.0,2.0
2856,tt2378507,the glass castle,2017,25658,7.1,22.1,5.0,2.0,127.0,0.40796344647519583,9.015992167101828,5.6,5.2,1.0,1.0
2857,tt0095519,license to drive,1988,16937,6.3,22.4,4.0,1.0,88.0,0.8453085376162299,18.934911242603548,3.6,1.7,2.0,1.0
2858,tt0963794,the ruins,2008,67084,5.8,22.3,5.0,1.0,90.0,0.4644617120987632,10.35749617980242,4.4,4.8,0.0,6.0
2859,tt0088146,a soldier's story,1984,8248,7.2,21.82,2.0,3.0,101.0,0.9624639076034648,21.0009624639076,,9.0,5.0,6.0
2860,tt0097981,a nightmare on elm street 5: the dream child,1989,38136,5.1,22.2,2.0,3.0,90.0,0.8064516129032259,17.903225806451616,5.4,3.2,3.0,2.0
2861,tt0249462,billy elliot,2000,118571,7.7,109.3,5.0,1.0,110.0,0.5807200929152149,63.47270615563297,7.4,8.5,54.0,65.0
2862,tt0063227,the lion in winter,1968,27328,7.9,22.3,6.0,3.0,134.0,2.8735632183908053,64.08045977011497,,9.2,12.0,18.0
2863,tt0079638,norma rae,1979,9531,7.3,22.0,3.0,1.0,110.0,1.3774104683195594,30.303030303030305,6.1,8.8,10.0,6.0
2864,tt0078579,buck rogers in the 25th century,1979,6820,6.9,21.7,8.0,3.0,89.0,1.3774104683195594,29.889807162534442,,,0.0,5.0
2866,tt0057546,the sword in the stone,1963,82826,7.2,22.2,6.0,5.0,79.0,3.2679738562091503,72.54901960784314,6.1,6.7,1.0,0.0
2867,tt0081207,my bodyguard,1980,8131,7.1,22.5,5.0,2.0,96.0,1.2135922330097086,27.305825242718445,6.7,8.3,1.0,2.0
2868,tt0057518,son of flubber,1963,2463,6.1,22.1,4.0,2.0,100.0,3.2679738562091503,72.22222222222223,,8.6,0.0,2.0
2869,tt0089173,friday the 13th: a new beginning,1985,30702,4.8,22.0,3.0,4.0,92.0,0.9293680297397772,20.44609665427509,1.6,1.6,0.0,2.0
2870,tt0473308,waitress,2007,42102,7.0,22.0,5.0,3.0,104.0,0.482392667631452,10.612638687891943,7.5,9.0,6.0,16.0
2871,tt0082418,friday the 13th: part 2,1981,53769,6.1,21.7,3.0,4.0,87.0,1.1001100110011002,23.872387238723874,2.6,2.8,0.0,3.0
2872,tt0063035,the green berets,1968,11504,5.8,32.0,8.0,2.0,141.0,2.8735632183908053,91.95402298850577,,2.5,0.0,2.0
2873,tt0114681,to die for,1995,41171,6.8,21.3,3.0,3.0,106.0,0.6561679790026247,13.976377952755904,8.6,8.8,6.0,14.0
2874,tt0119925,the postman,1997,65315,6.1,20.8,6.0,3.0,177.0,0.6230529595015576,12.959501557632398,2.9,0.8,7.0,7.0
2875,tt0108255,super mario bros.,1993,46414,4.0,20.9,7.0,3.0,104.0,0.6920415224913494,14.463667820069206,,2.3,0.0,2.0
2876,tt0110146,intersection,1994,7106,5.3,21.36,4.0,2.0,98.0,0.6747638326585695,14.412955465587043,,0.9,2.0,0.0
2877,tt0117108,multiplicity,1996,28600,6.1,21.08,4.0,3.0,117.0,0.6373486297004461,13.435309114085404,,4.3,0.0,0.0
2878,tt0088814,the black cauldron,1985,28116,6.4,21.3,14.0,4.0,80.0,0.9293680297397772,19.795539033457253,5.9,5.5,0.0,0.0
2879,tt0841046,walk hard: the dewey cox story,2007,63729,6.8,20.6,4.0,1.0,96.0,0.482392667631452,9.937288953207913,6.3,7.4,1.0,4.0
2880,tt1188729,pandorum,2009,138635,6.7,20.6,6.0,5.0,108.0,0.4661200632058805,9.602073302041141,2.8,2.8,0.0,0.0
2881,tt0124198,very bad things,1998,43441,6.4,21.0,7.0,3.0,100.0,0.6134969325153374,12.883435582822086,3.1,4.3,2.0,3.0
2882,tt0379889,the merchant of venice,2004,33527,7.0,21.42,4.0,2.0,131.0,0.5293806246691372,11.33933298041292,6.3,7.1,2.0,6.0
2883,tt0082970,ragtime,1981,8022,7.3,21.2,17.0,2.0,155.0,1.1001100110011002,23.322332233223324,5.7,9.2,2.0,13.0
2884,tt0088001,rhinestone,1984,6539,3.8,21.0,4.0,2.0,111.0,0.9624639076034648,20.211742059672762,,1.5,2.0,8.0
2885,tt0086197,the right stuff,1983,53303,7.8,21.1,12.0,5.0,192.0,1.0040160642570282,21.184738955823292,9.1,9.8,7.0,16.0
2886,tt0297284,mindhunters,2004,55650,6.4,21.1,9.0,4.0,106.0,0.5293806246691372,11.169931180518796,3.3,2.4,0.0,4.0
2887,tt0078504,the wiz,1978,12909,5.4,21.0,6.0,3.0,133.0,1.5337423312883436,32.20858895705521,5.3,4.2,1.0,7.0
2888,tt0098987,the adventures of ford fairlane,1990,16280,6.3,21.4,7.0,4.0,102.0,0.7651109410864576,16.373374139250192,2.4,2.9,5.0,3.0
2889,tt0102744,quigley down under,1990,18197,6.9,21.41,3.0,4.0,119.0,0.7651109410864576,16.381025248661057,,6.0,2.0,1.0
2890,tt5461944,hotel mumbai,2018,36527,7.6,21.1,7.0,3.0,125.0,0.3982366082984544,8.402792435097389,6.2,7.6,7.0,13.0
2891,tt0283139,white oleander,2002,28501,7.1,21.0,4.0,1.0,109.0,0.555864369093941,11.67315175097276,6.1,6.8,3.0,7.0
2892,tt0095927,punchline,1988,7502,5.8,21.04,4.0,3.0,122.0,0.8453085376162299,17.785291631445478,,5.6,1.0,0.0
2893,tt0118073,a very brady sequel,1996,9519,5.7,21.4,3.0,1.0,89.0,0.6373486297004461,13.639260675589547,5.6,5.3,0.0,2.0
2894,tt0114608,tales from the crypt: demon knight,1995,20011,6.7,21.1,6.0,4.0,92.0,0.6561679790026247,13.845144356955382,4.8,3.8,0.0,1.0
2895,tt1045772,i love you phillip morris,2009,88042,6.6,20.7,5.0,4.0,93.0,0.4661200632058805,9.648685308361728,6.5,7.1,6.0,11.0
2896,tt0099615,the freshman,1990,17727,6.4,21.46,5.0,2.0,102.0,0.7651109410864576,16.41928079571538,7.8,9.3,1.0,2.0
2897,tt0164181,stir of echoes,1999,70539,7.0,21.1,4.0,3.0,100.0,0.6002400960384154,12.665066026410567,6.7,6.7,3.0,1.0
2898,tt7125860,if beale street could talk,2018,30867,7.2,20.6,11.0,2.0,117.0,0.3982366082984544,8.203674130948162,8.7,9.5,100.0,170.0
2899,tt0085333,christine,1983,66014,6.7,21.0,5.0,2.0,110.0,1.0040160642570282,21.084337349397593,5.7,7.1,0.0,2.0
2900,tt0089118,f/x,1986,16369,6.7,20.6,4.0,2.0,108.0,0.9124087591240876,18.795620437956213,7.1,8.8,0.0,1.0
2901,tt0092105,tough guys,1986,6142,6.2,21.46,5.0,3.0,104.0,0.9124087591240876,19.58029197080292,,5.7,0.0,0.0
2902,tt0095593,married to the mob,1988,15110,6.1,21.4,5.0,3.0,104.0,0.8453085376162299,18.08960270498732,7.1,8.9,6.0,4.0
2903,tt0218839,best in show,2000,52055,7.4,20.8,9.0,1.0,90.0,0.5807200929152149,12.078977932636471,7.8,9.4,11.0,13.0
2904,tt0060472,grand prix,1966,7203,7.2,20.8,4.0,1.0,179.0,3.08641975308642,64.19753086419753,7.2,10.0,0.0,4.0
2905,tt0065207,where eagles dare,1968,48559,7.7,21.0,3.0,3.0,155.0,2.8735632183908053,60.3448275862069,6.3,9.1,1.0,3.0
2906,tt0083767,creepshow,1982,39330,6.9,21.0,7.0,3.0,120.0,1.0362694300518136,21.761658031088086,5.9,7.3,0.0,2.0
2907,tt0085382,cujo,1983,36224,6.1,21.2,5.0,2.0,93.0,1.0040160642570282,21.285140562249,5.7,6.1,1.0,3.0
2908,tt0089826,porky's revenge,1985,7218,4.8,20.52,8.0,1.0,92.0,0.9293680297397772,19.070631970260226,2.4,2.7,0.0,1.0
2909,tt0803061,red dog,2011,15636,7.4,21.0,4.0,3.0,92.0,0.4445649709476792,9.33586438990126,,8.3,11.0,15.0
2910,tt0110186,jason's lyric,1994,3284,6.6,20.85,6.0,3.0,120.0,0.6747638326585695,14.068825910931174,,6.1,0.0,1.0
2911,tt0073075,the great waldo pepper,1975,5061,6.6,20.64,5.0,2.0,107.0,1.858736059479554,38.364312267658,,6.7,0.0,0.0
2912,tt0076933,the world's greatest lover,1977,1802,5.9,21.0,2.0,1.0,89.0,1.6501650165016502,34.653465346534645,,1.7,0.0,0.0
2913,tt0085334,a christmas story,1983,122889,8.0,20.6,3.0,3.0,93.0,1.0040160642570282,20.68273092369478,7.7,8.9,3.0,11.0
2914,tt0071115,alice doesn't live here anymore,1974,19685,7.3,21.0,5.0,3.0,112.0,2.028397565922921,42.59634888438134,7.8,8.7,5.0,11.0
2915,tt0091867,a room with a view,1985,36868,7.3,21.0,12.0,2.0,117.0,0.9293680297397772,19.516728624535318,8.0,10.0,22.0,22.0
2916,tt0171804,boys don't cry,1999,88571,7.5,20.7,7.0,3.0,118.0,0.6002400960384154,12.4249699879952,8.6,8.8,48.0,38.0
2917,tt1462758,buried,2010,142375,7.0,21.3,1.0,4.0,95.0,0.4585977913930367,9.768132956671682,6.5,8.6,16.0,32.0
2918,tt0086264,screwballs,1983,2584,4.7,20.82,4.0,1.0,80.0,1.0040160642570282,20.903614457831328,3.4,,0.0,0.0
2919,tt0071807,the man with the golden gun,1974,88771,6.8,97.6,4.0,4.0,125.0,2.028397565922921,197.9716024340771,4.3,4.4,2.0,1.0
2921,tt0298228,whale rider,2002,37929,7.5,41.4,4.0,1.0,101.0,0.555864369093941,23.012784880489157,8.0,9.1,33.0,34.0
2922,tt0118632,the apostle,1997,12529,7.2,21.28,6.0,1.0,134.0,0.6230529595015576,13.258566978193144,8.3,9.0,13.0,7.0
2923,tt0088286,top secret!,1984,55842,7.2,20.5,2.0,2.0,90.0,0.9624639076034648,19.730510105871023,6.8,7.7,0.0,0.0
2925,tt0068341,the valachi papers,1972,2777,6.6,17.11,5.0,2.0,125.0,2.392344497607656,40.93301435406698,,,0.0,0.0
2926,tt0094612,action jackson,1988,9451,5.4,20.26,5.0,3.0,96.0,0.8453085376162299,17.12595097210482,3.6,1.4,0.0,1.0
2927,tt0116322,flipper,1996,9538,5.2,20.08,5.0,1.0,0.0,0.6373486297004461,12.797960484384953,4.3,3.2,0.0,4.0
2928,tt0186975,down to you,2000,13764,5.0,24.4,2.0,3.0,92.0,0.5807200929152149,14.169570267131244,1.3,0.3,1.0,3.0
2929,tt0138304,the astronaut's wife,1999,50956,5.4,19.6,4.0,3.0,109.0,0.6002400960384154,11.764705882352946,3.7,1.5,0.0,1.0
2930,tt0120696,hard rain,1998,30802,5.9,19.9,7.0,5.0,96.0,0.6134969325153374,12.208588957055216,3.6,2.8,0.0,0.0
2931,tt0109456,color of night,1994,21630,5.2,19.7,7.0,3.0,121.0,0.6747638326585695,13.292847503373821,3.6,2.1,2.0,10.0
2932,tt0117318,the people vs. larry flynt,1996,84005,7.3,20.3,3.0,3.0,130.0,0.6373486297004461,12.938177182919054,7.9,8.7,22.0,33.0
2933,tt0234829,summer catch,2001,14665,5.0,19.7,10.0,3.0,108.0,0.564652738565782,11.123658949745906,2.1,0.8,0.0,1.0
2934,tt0264150,view from the top,2003,24278,5.2,19.5,8.0,2.0,87.0,0.5434782608695652,10.597826086956523,2.7,1.4,0.0,1.0
2935,tt0861689,blindness,2008,66782,6.6,19.8,6.0,4.0,121.0,0.4644617120987632,9.196341899555511,4.5,4.4,15.0,20.0
2936,tt0096316,tucker: the man and his dream,1988,13687,6.9,19.7,6.0,3.0,110.0,0.8453085376162299,16.65257819103973,7.4,8.5,8.0,6.0
2937,tt0102460,mobsters,1991,7889,6.0,20.2,8.0,2.0,104.0,0.7342143906020558,14.831130690161526,,0.6,0.0,2.0
2938,tt0109484,"corrina, corrina",1994,11655,6.6,20.1,7.0,3.0,115.0,0.6747638326585695,13.562753036437249,,3.9,0.0,3.0
2939,tt0192071,get over it,2001,17241,5.7,19.9,6.0,2.0,87.0,0.564652738565782,11.236589497459061,5.2,4.4,0.0,4.0
2940,tt0120877,vampires,1998,49818,6.2,20.3,6.0,3.0,108.0,0.6134969325153374,12.45398773006135,4.2,3.7,4.0,4.0
2941,tt0356721,i heart huckabees,2004,60759,6.6,20.1,7.0,1.0,106.0,0.5293806246691372,10.640550555849655,5.5,6.3,3.0,11.0
2942,tt0205461,thomas and the magic railroad,2000,3492,4.0,19.7,7.0,4.0,85.0,0.5807200929152149,11.440185830429733,1.9,2.1,0.0,2.0
2943,tt0486551,beerfest,2006,61773,6.3,20.4,11.0,1.0,111.0,0.4960317460317461,10.119047619047619,4.6,4.0,1.0,3.0
2944,tt1924396,the best offer,2013,98638,7.8,20.49,4.0,5.0,125.0,0.4292637697085728,8.795614641328656,4.9,5.5,25.0,26.0
2945,tt0080360,altered states,1980,29958,6.9,19.9,3.0,3.0,103.0,1.2135922330097086,24.150485436893202,5.8,8.4,1.0,5.0
2946,tt0084787,the thing,1982,342948,8.1,19.6,1.0,3.0,109.0,1.0362694300518136,20.310880829015552,5.7,8.4,0.0,3.0
2947,tt0106912,fire in the sky,1993,19640,6.6,19.9,5.0,5.0,109.0,0.6920415224913494,13.771626297577852,4.2,4.2,0.0,4.0
2948,tt1258972,the man with the iron fists,2012,58891,5.4,19.7,8.0,2.0,96.0,0.4355514516929884,8.580363598351871,5.1,5.1,0.0,4.0
2949,tt0166924,mulholland drive,2001,297255,7.9,20.1,6.0,4.0,146.0,0.564652738565782,11.349520045172222,8.3,8.3,49.0,58.0
2950,tt0068828,lady sings the blues,1972,3373,7.1,19.73,3.0,2.0,144.0,2.392344497607656,47.20095693779904,,6.9,5.0,3.0
2951,tt0084690,six pack,1982,2478,5.9,20.23,3.0,2.0,108.0,1.0362694300518136,20.96373056994819,4.5,,0.0,0.0
2952,tt0103035,taking care of business,1990,7380,6.4,20.0,6.0,1.0,108.0,0.7651109410864576,15.302218821729152,,2.9,0.0,0.0
2953,tt0114825,vampire in brooklyn,1995,20182,4.5,19.8,5.0,3.0,102.0,0.6561679790026247,12.992125984251967,2.7,1.0,0.0,0.0
2954,tt0103956,child's play 3,1991,33629,5.1,20.5,3.0,3.0,90.0,0.7342143906020558,15.051395007342146,2.7,2.9,1.0,3.0
2955,tt0250224,crazy/beautiful,2001,23194,6.5,19.9,3.0,2.0,99.0,0.564652738565782,11.236589497459061,6.1,6.3,0.0,5.0
2956,tt0072684,barry lyndon,1975,136822,8.1,20.2,6.0,2.0,187.0,1.858736059479554,37.54646840148699,8.9,9.0,13.0,14.0
2957,tt0080009,tess,1979,13884,7.3,20.1,3.0,2.0,186.0,1.3774104683195594,27.685950413223143,8.2,8.1,13.0,14.0
2958,tt0080569,cruising,1980,17233,6.4,19.8,5.0,4.0,102.0,1.2135922330097086,24.029126213592228,4.3,5.1,0.0,5.0
2959,tt0090274,volunteers,1985,8001,5.5,19.88,4.0,1.0,107.0,0.9293680297397772,18.475836431226767,5.5,5.8,0.0,0.0
2960,tt0258153,s1m0ne,2002,57067,6.1,19.6,6.0,3.0,118.0,0.555864369093941,10.894941634241246,4.9,5.1,0.0,1.0
2961,tt0082509,heavy metal,1981,29217,6.7,20.1,15.0,3.0,90.0,1.1001100110011002,22.112211221122124,5.1,6.0,4.0,2.0
2962,tt0077531,f.i.s.t.,1978,6656,6.4,20.3,6.0,4.0,145.0,1.5337423312883436,31.13496932515337,5.4,7.3,1.0,1.0
2963,tt0098343,skin deep,1989,3704,6.2,19.7,5.0,3.0,97.0,0.8064516129032259,15.887096774193552,,3.8,0.0,0.0
2964,tt0111686,wes craven's new nightmare,1994,47926,6.4,19.7,4.0,3.0,112.0,0.6747638326585695,13.292847503373821,6.4,8.0,1.0,5.0
2965,tt0077530,eyes of laura mars,1978,7955,6.2,20.0,5.0,2.0,104.0,1.5337423312883436,30.67484662576687,4.9,4.6,1.0,1.0
2966,tt0088936,code of silence,1985,6261,6.1,20.35,3.0,3.0,101.0,0.9293680297397772,18.912639405204466,6.4,6.3,0.0,0.0
2967,tt0096071,the serpent and the rainbow,1988,20728,6.5,19.6,4.0,2.0,98.0,0.8453085376162299,16.56804733727811,6.4,,0.0,1.0
2968,tt0109021,8 seconds,1994,4582,6.6,19.62,6.0,2.0,105.0,0.6747638326585695,13.238866396761134,,3.1,0.0,0.0
2969,tt0082817,nighthawks,1981,15856,6.4,19.9,6.0,3.0,99.0,1.1001100110011002,21.892189218921885,5.6,7.0,0.0,0.0
2970,tt0082377,the final conflict,1981,17179,5.6,20.47,5.0,1.0,108.0,1.1001100110011002,22.519251925192517,3.4,3.0,1.0,0.0
2971,tt0104573,juice,1992,21907,7.1,20.1,4.0,4.0,95.0,0.7127583749109052,14.326443335709195,6.0,7.8,0.0,1.0
2972,tt4695012,it comes at night,2017,72230,6.2,19.7,5.0,2.0,91.0,0.40796344647519583,8.036879895561357,7.8,8.7,1.0,10.0
2973,tt0076716,sinbad and the eye of the tiger,1977,6323,6.4,20.0,5.0,3.0,113.0,1.6501650165016502,33.003300330033,,6.3,1.0,4.0
2974,tt0079470,monty python's life of brian,1979,343871,8.1,20.2,6.0,1.0,93.0,1.3774104683195594,27.823691460055095,7.7,9.5,0.0,0.0
2975,tt0116126,don't be a menace to south central while drinking your juice in the hood,1996,45313,6.6,20.11,10.0,3.0,89.0,0.6373486297004461,12.817080943275974,,3.1,0.0,1.0
2976,tt1615147,margin call,2011,109395,7.1,19.5,11.0,2.0,109.0,0.4445649709476792,8.669016933479744,7.6,8.7,8.0,23.0
2977,tt0073312,love and death,1975,33643,7.7,20.12,1.0,1.0,85.0,1.858736059479554,37.39776951672864,8.9,10.0,1.0,1.0
2978,tt0060176,blow-up,1966,51777,7.6,20.0,3.0,3.0,111.0,3.08641975308642,61.72839506172839,8.2,8.7,7.0,6.0
2979,tt0078902,breaking away,1979,20404,7.7,20.0,4.0,3.0,101.0,1.3774104683195594,27.54820936639119,9.1,9.4,10.0,14.0
2980,tt0089679,the new kids,1985,2272,6.0,0.2,7.0,4.0,89.0,0.9293680297397772,0.18587360594795546,,,0.0,0.0
2981,tt0111149,shallow grave,1994,53806,7.3,19.8,3.0,3.0,92.0,0.6747638326585695,13.360323886639677,6.7,6.9,14.0,1.0
2982,tt0113540,kids,1995,69276,7.1,20.4,3.0,2.0,91.0,0.6561679790026247,13.385826771653544,6.3,4.6,1.0,5.0
2983,tt1381404,the company you keep,2012,30205,6.4,19.6,4.0,3.0,125.0,0.4355514516929884,8.536808453182573,5.7,5.4,2.0,1.0
2984,tt0078333,the stud,1978,727,3.8,20.0,4.0,3.0,95.0,1.5337423312883436,30.67484662576687,,,0.0,0.0
2985,tt0085318,chained heat,1983,1891,4.9,20.0,4.0,4.0,95.0,1.0040160642570282,20.080321285140567,,5.6,1.0,1.0
2986,tt0097142,dad,1989,4317,6.3,0.17,8.0,3.0,83.0,0.8064516129032259,0.1370967741935484,,6.0,1.0,4.0
2987,tt0289992,the life of david gale,2003,103042,7.6,38.96,3.0,3.0,130.0,0.5434782608695652,21.17391304347826,3.1,1.9,0.0,3.0
2988,tt0162677,summer of sam,1999,34554,6.7,19.3,5.0,4.0,142.0,0.6002400960384154,11.584633853541419,6.7,,0.0,6.0
2989,tt0251114,hart's war,2002,49159,6.3,33.1,5.0,3.0,125.0,0.555864369093941,18.39911061700945,4.9,5.9,1.0,0.0
2990,tt0113481,johnny mnemonic,1995,63538,5.7,52.4,5.0,4.0,96.0,0.6561679790026247,34.38320209973753,,1.3,2.0,3.0
2991,tt0233142,3000 miles to graceland,2001,42336,6.0,18.7,7.0,3.0,125.0,0.564652738565782,10.559006211180122,2.1,1.4,0.0,12.0
2992,tt0202470,rock star,2001,39386,6.3,19.3,6.0,3.0,105.0,0.564652738565782,10.897797854319592,5.4,,0.0,1.0
