imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast,genre,running_time,other_wins,other_noms
tt0083833,diner,1982,17600.0,7.1,8.2,9.2,,,4,2,110 min,3.0,5.0
tt0092796,creepshow 2,1987,20762.0,6.1,3.9,3.2,,,4,3,92 min,0,1.0
tt0086143,private school,1983,5406.0,5.3,2.5,,,,4,2,89 min,0,0
tt1532503,beginners,2010,84831.0,7.2,8.1,8.5,,5.76,4,3,105 min,34.0,29.0
tt0085636,halloween iii: season of the witch,1982,40255.0,4.9,5.0,4.2,,,4,3,98 min,1.0,1.0
tt0094027,stand and deliver,1988,15064.0,7.3,7.7,7.3,,,4,2,103 min,11.0,6.0
tt0087799,night of the comet,1984,17097.0,6.4,,7.7,,,4,3,95 min,0,1.0
tt0245574,y tu mamá también,2001,109423.0,7.6,8.8,9.2,,13.62,4,1,106 min,38.0,47.0
tt1675434,the intouchables,2011,702376.0,8.5,5.7,7.5,,13.18,4,3,112 min,37.0,39.0
tt0086450,to be or not to be,1983,9622.0,6.8,6.1,6.1,,,4,1,107 min,0,5.0
tt0079240,the great train robbery,1978,14749.0,6.9,6.8,7.3,,,4,4,110 min,1.0,1.0
tt0460780,in the name of the king: a dungeon siege tale,2007,42961.0,3.8,1.5,0.4,,4.5,4,6,127 min,4.0,5.0
tt0070698,sisters,1972,13921.0,6.9,,8.6,,,4,3,93 min,0,1.0
tt0106453,body of evidence,1992,13345.0,4.5,2.9,0.8,,,4,2,99 min,1.0,8.0
tt0091369,labyrinth,1986,116620.0,7.4,5.0,7.1,,,4,4,101 min,0,3.0
tt0145653,angela's ashes,1999,19350.0,7.3,5.4,5.2,,,4,1,145 min,5.0,11.0
tt0091203,highlander,1986,115786.0,7.1,2.4,6.9,,,4,3,116 min,0,0
tt0082648,the legend of the lone ranger,1981,1692.0,5.1,,,,,4,3,98 min,4.0,4.0
tt0099316,crazy people,1990,3984.0,6.0,,3.7,,,4,2,90 min,0,0
tt0254688,pick-up,1975,782.0,4.7,,,,,4,1,80 min,0,0
tt0093737,the pick-up artist,1987,6072.0,5.3,4.7,5.7,,,4,4,81 min,0,0
tt0078740,the concorde... airport '79,1979,5127.0,4.4,,1.4,,,4,3,113 min,0,2.0
tt0083232,true confessions,1981,6651.0,6.3,6.8,6.9,,,4,2,108 min,2.0,2.0
tt0082334,the entity,1982,13716.0,6.6,3.5,6.4,,,4,2,125 min,1.0,1.0
tt0089886,real genius,1985,28609.0,7.0,7.1,7.5,,,4,3,108 min,2.0,2.0
tt0092627,the bedroom window,1987,3992.0,6.4,,7.6,,,4,3,112 min,0,0
tt0088889,cat's eye,1985,21486.0,6.3,7.0,6.7,,,4,3,94 min,0,2.0
tt0099091,bad influence,1990,6914.0,6.2,6.3,7.1,,,4,2,99 min,1.0,1.0
tt0083296,visiting hours,1982,3357.0,5.7,,1.5,,,4,2,103 min,0,2.0
tt0080923,inferno,1980,16969.0,6.6,,6.4,,,4,1,106 min,0,0
tt0087222,the evil that men do,1984,3179.0,6.1,,4.0,,,4,3,90 min,0,0
tt0090655,april fool's day,1986,13029.0,6.2,4.9,,,,4,2,89 min,0,0
tt0053131,the nun's story,1959,8512.0,7.6,,9.4,,,4,1,149 min,11.0,15.0
tt0090887,critters,1986,29357.0,6.1,5.2,5.8,,,4,3,86 min,0,3.0
tt0096256,they live,1988,100387.0,7.3,5.4,8.6,,,4,4,94 min,0,3.0
tt0095348,i'm gonna git you sucka,1988,11658.0,6.6,4.8,6.4,,,4,3,88 min,0,1.0
tt0086192,revenge of the ninja,1983,4083.0,6.1,,,,,4,4,90 min,0,0
tt0144964,highlander: endgame,2000,18675.0,4.6,2.1,1.1,,,4,4,87 min,0,0
tt4776998,the promise,2016,165403.0,5.9,4.9,5.1,,8.19,4,5,133 min,2.0,4.0
tt5074352,dangal,2016,133098.0,8.4,,8.8,,12.38,4,4,161 min,23.0,6.0
tt0085862,lone wolf mcquade,1983,10075.0,6.4,6.5,5.7,,,4,6,107 min,0,0
tt2006295,the 33,2015,33384.0,6.9,5.5,4.8,,9.14,4,3,127 min,7.0,5.0
tt0100998,dreams,1990,22326.0,7.8,,6.3,,,4,2,119 min,3.0,10.0
tt0089092,enemy mine,1985,41144.0,6.9,5.9,5.9,,,4,4,108 min,2.0,6.0
tt0089489,lifeforce,1985,20707.0,6.1,5.0,6.0,,,4,6,101 min,1.0,2.0
tt0094824,caddyshack ii,1988,14211.0,3.8,0.7,0.4,,,4,2,98 min,4.0,2.0
tt2937898,a most violent year,2014,62195.0,7.0,7.9,9.0,,,4,4,125 min,15.0,50.0
tt0098097,pink cadillac,1989,10247.0,5.4,,2.1,,,4,4,122 min,0,0
tt0090774,brighton beach memoirs,1986,2983.0,6.8,,6.9,,,4,1,108 min,0,0
tt0090856,club paradise,1986,5577.0,5.1,4.0,,,,4,1,96 min,0,1.0
tt0279331,dark blue,2002,19671.0,6.6,5.7,5.8,,9.06,4,3,118 min,0,4.0
tt3203606,trumbo,2015,70759.0,7.5,6.0,7.4,,,4,2,124 min,7.0,43.0
tt0084293,making love,1982,2255.0,6.8,,3.5,,,4,1,113 min,0,0
tt1352824,chloe,2009,66159.0,6.3,4.8,5.1,,31.0,4,4,96 min,3.0,5.0
tt0082934,the postman always rings twice,1981,20337.0,6.6,6.1,7.9,,,4,4,122 min,1.0,1.0
tt0098308,she's out of control,1989,3701.0,5.4,2.0,1.1,,,4,1,90 min,1.0,1.0
tt1645155,erased,2012,28079.0,6.1,3.4,2.8,,,4,2,100 min,1.0,2.0
tt0099697,graveyard shift,1990,9093.0,4.9,2.8,1.3,,,4,1,89 min,0,1.0
tt0081698,used cars,1980,12691.0,6.7,6.8,7.7,,,4,1,113 min,0,1.0
tt0091055,firewalker,1986,5526.0,5.1,,0.8,,,4,3,105 min,0,0
tt0088333,up the creek,1984,2780.0,5.6,,,,,4,1,96 min,0,0
tt0090021,silver bullet,1985,22165.0,6.4,2.6,4.4,,,4,1,95 min,0,1.0
tt0083190,thief,1981,22536.0,7.4,7.8,9.3,,,4,4,123 min,2.0,6.0
tt0087482,irreconcilable differences,1984,2720.0,5.7,,5.7,,,4,3,113 min,0,1.0
tt0087175,dreamscape,1984,12934.0,6.3,,7.7,,,4,5,99 min,1.0,2.0
tt0093044,the fourth protocol,1987,8299.0,6.5,6.4,7.4,,,4,1,119 min,0,1.0
tt0097474,halloween 5: the revenge of michael myers,1989,32263.0,5.2,2.8,1.3,,,4,2,96 min,1.0,0
tt0053290,solomon and sheba,1959,2689.0,6.2,,1.4,,,4,4,141 min,0,1.0
tt0077294,capricorn one,1977,19019.0,6.9,,6.2,,,4,2,123 min,0,5.0
tt0083550,amityville ii: the possession,1982,9467.0,5.5,3.4,1.1,,,4,1,104 min,0,1.0
tt0104409,hellraiser iii: hell on earth,1992,25656.0,5.5,5.0,4.1,,,4,1,97 min,1.0,7.0
tt0082432,gallipoli,1981,34546.0,7.4,6.5,9.1,,,4,4,110 min,11.0,4.0
tt0095294,hellbound: hellraiser ii,1988,38623.0,6.5,4.1,5.4,,,4,2,97 min,1.0,5.0
tt0053271,the shaggy dog,1959,3961.0,6.5,4.5,6.8,,,4,3,104 min,1.0,1.0
tt0080516,the changeling,1980,27614.0,7.2,7.0,8.2,,,4,1,107 min,11.0,5.0
tt0095765,cinema paradiso,1988,209771.0,8.5,8.0,9.0,,0.24,4,1,155 min,24.0,31.0
tt0087127,deathstalker,1983,3641.0,4.6,,,,,4,2,80 min,0,0
tt0105488,strictly ballroom,1992,23743.0,7.1,7.2,,,,4,4,94 min,19.0,17.0
tt0082096,das boot,1981,216650.0,8.3,8.6,9.8,,,4,4,149 min,13.0,5.0
tt0110907,ready to wear,1994,13629.0,5.1,4.8,2.4,,,4,2,133 min,3.0,1.0
tt0052673,career,1959,486.0,7.0,,,,,4,1,105 min,1.0,1.0
tt0405094,the lives of others,2006,333516.0,8.4,8.9,9.3,,11.2,4,3,137 min,78.0,35.0
tt0237534,brotherhood of the wolf,2001,59984.0,7.0,5.7,7.3,,10.79,4,5,142 min,4.0,22.0
tt0385004,house of flying daggers,2004,103840.0,7.5,8.9,8.8,,10.93,4,4,119 min,26.0,72.0
tt0176269,universal soldier: the return,1999,26915.0,4.2,2.4,0.5,,,4,2,83 min,0,0
tt2140507,the current war,2017,7477.0,6.4,5.5,2.9,,,4,3,102 min,0,0
tt0089908,return to oz,1985,23055.0,6.7,4.2,5.2,,,4,5,113 min,0,5.0
tt0090728,big trouble in little china,1986,116041.0,7.3,5.3,7.7,,,4,4,99 min,1.0,1.0
tt1095217,bad lieutenant: port of call new orleans,2009,71821.0,6.6,6.9,8.5,,1.62,4,2,122 min,3.0,9.0
tt0064598,london affair,1970,724.0,5.6,,,,,4,3,98 min,0,0
tt0064643,the libertine,1968,449.0,5.3,,,,,4,2,90 min,0,0
tt0083336,wolfen,1981,8329.0,6.3,6.4,7.5,,,4,2,115 min,2.0,4.0
tt0086379,stroker ace,1983,3361.0,4.9,3.0,2.0,,,4,4,96 min,1.0,4.0
tt0089853,the purple rose of cairo,1985,44354.0,7.7,7.5,9.1,,,4,3,82 min,15.0,14.0
tt0097965,new york stories,1989,15941.0,6.4,,7.5,,10.76,4,3,124 min,1.0,0
tt0462200,black snake moan,2006,59188.0,6.9,5.2,6.6,,9.26,4,2,116 min,1.0,7.0
tt0087233,falling in love,1984,11722.0,6.5,,5.8,,,4,2,106 min,2.0,1.0
tt0089222,gotcha!,1985,6378.0,6.2,3.8,3.6,,,4,4,101 min,0,0
tt0080836,hangar 18,1980,2062.0,5.3,,,,,4,4,97 min,0,0
tt0081031,the last flight of noah's ark,1980,1115.0,5.8,,4.0,,,4,2,97 min,0,4.0
tt0087003,broadway danny rose,1984,22534.0,7.4,8.0,10.0,,,4,1,84 min,3.0,2.0
tt1300851,the boondock saints ii: all saints day,2009,59650.0,6.3,2.4,2.3,,10.15,4,3,118 min,0,0
tt0100934,wild orchid,1989,10671.0,4.6,1.9,0.7,,,4,2,105 min,0,2.0
tt0081163,the mirror crack'd,1980,6347.0,6.2,,6.3,,,4,3,105 min,0,2.0
tt0088402,the wild life,1984,2223.0,6.1,,,,,4,2,96 min,0,0
tt0070518,pat garrett & billy the kid,1973,16862.0,7.3,5.3,8.5,,,4,3,122 min,0,3.0
tt5247022,paterson,2016,60126.0,7.4,9.0,9.6,,2.14,4,3,118 min,11.0,36.0
tt0060484,gypsy girl,1966,620.0,7.1,,,,,4,2,105 min,0,1.0
tt0082694,mad max 2: the road warrior,1981,157975.0,7.6,7.7,9.5,,,4,4,96 min,8.0,10.0
tt0082498,happy birthday to me,1981,7635.0,6.1,2.4,2.7,,,4,3,110 min,0,3.0
tt0088680,after hours,1985,52450.0,7.7,9.0,8.8,,10.6,4,4,97 min,3.0,9.0
tt2347569,frances ha,2012,63508.0,7.4,8.2,9.2,,3.9,4,3,86 min,1.0,47.0
tt0084652,the seduction,1982,921.0,4.9,,,,,4,1,104 min,0,3.0
tt0367089,the squid and the whale,2005,71998.0,7.3,8.2,9.3,,7.07,4,2,81 min,23.0,47.0
tt0053740,the concrete jungle,1960,1106.0,6.9,,8.0,,,4,3,86 min,0,0
tt0086320,sleepaway camp,1983,23616.0,6.3,5.8,8.2,,,4,1,84 min,0,0
tt0085891,the man who loved women,1983,2046.0,5.2,,3.3,,,4,3,110 min,0,0
tt0083284,victory,1981,25705.0,6.7,5.7,7.1,,,4,3,116 min,0,1.0
tt0112896,dracula: dead and loving it,1995,36903.0,5.9,,1.1,,,4,3,88 min,0,0
tt0098051,the package,1989,8083.0,6.4,5.5,6.4,,,4,4,108 min,0,0
tt0099558,armour of god 2: operation condor,1991,17387.0,7.3,,7.1,,,4,5,80 min,0,1.0
tt0081554,stardust memories,1980,19801.0,7.3,,6.8,,,4,2,89 min,0,1.0
tt0450188,la vie en rose,2007,78538.0,7.6,6.6,5.0,,,4,4,140 min,45.0,61.0
tt0086617,the year of living dangerously,1982,18200.0,7.1,6.5,8.7,,,4,3,115 min,7.0,16.0
tt0071508,flesh for frankenstein,1973,5108.0,5.9,,8.6,,,4,1,95 min,0,0
tt0097138,cyborg,1989,27301.0,5.1,,2.0,,,4,3,86 min,0,0
tt0097499,henry v,1989,27015.0,7.5,8.3,10.0,,,4,6,137 min,10.0,13.0
tt0245429,spirited away,2001,580588.0,8.6,9.6,9.7,,9.86,4,5,125 min,57.0,28.0
tt0450314,punisher: war zone,2008,58424.0,5.9,3.0,2.9,,7.95,4,4,103 min,1.0,1.0
tt0089114,explorers,1985,18426.0,6.6,5.8,,,,4,5,109 min,1.0,5.0
tt0107438,look who's talking now,1993,26314.0,4.4,,0.0,,,4,3,96 min,1.0,4.0
tt0098625,we're no angels,1989,20570.0,6.1,,4.7,,,4,2,106 min,0,0
tt0100828,the two jakes,1990,10170.0,6.2,5.6,6.8,,,4,4,137 min,0,0
tt0091993,spacecamp,1986,12401.0,5.7,4.0,4.5,,,4,3,107 min,0,1.0
tt0096332,the unbearable lightness of being,1988,32076.0,7.3,7.3,8.8,,,4,2,171 min,7.0,12.0
tt0088846,brazil,1985,178575.0,7.9,8.8,9.8,,,4,2,132 min,8.0,3.0
tt0094008,someone to watch over me,1987,8825.0,6.1,5.5,6.9,,,4,4,106 min,0,2.0
tt0054901,stop me before i kill!,1960,444.0,6.0,,,,,4,4,120 min,0,0
tt1592873,lol,2012,52199.0,4.4,,1.7,,,4,3,97 min,0,1.0
tt0054678,the best of enemies,1961,482.0,6.9,,,,,4,3,104 min,0,2.0
tt0085412,deal of the century,1983,3353.0,4.7,,1.1,,,4,2,99 min,0,0
tt0097162,dead calm,1989,34715.0,6.8,7.0,8.2,,,4,2,96 min,5.0,6.0
tt0093209,hope and glory,1987,11707.0,7.3,,9.5,,,4,3,113 min,16.0,24.0
tt0085450,doctor detroit,1983,5091.0,5.3,4.8,3.3,,,4,1,89 min,0,0
tt0332375,saved!,2004,43472.0,6.7,6.2,6.1,,8.79,4,2,92 min,1.0,6.0
tt1937390,nymphomaniac: vol. i,2013,110022.0,6.9,6.4,7.6,,0.62,4,1,117 min,14.0,30.0
tt2382009,nymphomaniac: vol. ii,2013,81629.0,6.7,6.0,6.0,,0.21,4,1,124 min,14.0,28.0
tt0084684,silent rage,1982,4624.0,5.5,3.1,8.0,,,4,5,103 min,0,0
tt0053125,north by northwest,1959,279563.0,8.3,9.8,9.9,,,4,3,136 min,8.0,4.0
tt0081534,somewhere in time,1980,25219.0,7.2,2.9,6.1,,,4,3,103 min,7.0,3.0
tt0052948,journey to the center of the earth,1959,14505.0,7.0,,8.6,,,4,5,129 min,1.0,2.0
tt0089730,once bitten,1985,12422.0,5.5,6.4,1.8,,,4,3,94 min,0,0
tt0093220,house ii: the second story,1987,9546.0,5.4,3.1,0.9,,,4,3,88 min,0,1.0
tt0080881,the hollywood knights,1980,3943.0,6.4,,1.7,,,4,1,91 min,0,0
tt0052933,it happened to jane,1959,2210.0,6.6,,,,,4,1,97 min,0,0
tt0088708,american ninja,1985,12957.0,5.5,2.0,0.0,,,4,3,95 min,0,0
tt0077594,game of death,1978,15736.0,6.1,3.6,6.7,,,4,4,100 min,0,0
tt0090557,round midnight,1986,4337.0,7.4,,10.0,,,4,2,133 min,9.0,11.0
tt0093476,maid to order,1987,3082.0,5.5,,4.2,,,4,2,93 min,0,0
tt1098327,dragonball evolution,2009,67445.0,2.5,4.5,1.5,,9.35,4,5,85 min,0,1.0
tt3072482,hardcore henry,2015,81149.0,6.7,5.1,,,,4,4,96 min,1.0,1.0
tt0095990,return of the living dead ii,1988,17274.0,5.8,4.5,0.0,,,4,3,89 min,0,3.0
tt0491747,away from her,2006,20556.0,7.6,8.8,9.4,,15.83,4,1,110 min,62.0,38.0
tt1216487,the girl who played with fire,2009,86854.0,7.2,6.6,6.9,,7.64,4,4,129 min,1.0,4.0
tt4154916,replicas,2018,25205.0,5.5,1.9,0.9,,,4,3,107 min,0,1.0
tt0086993,the bounty,1984,22609.0,7.0,6.2,7.8,,,4,4,132 min,0,2.0
tt0098519,troop beverly hills,1989,8857.0,5.7,3.2,0.8,,,4,2,105 min,0,0
tt0095304,high spirits,1988,8093.0,5.8,,2.9,,,4,2,99 min,0,1.0
tt0089543,the man with one red shoe,1985,14064.0,5.7,,4.7,,,4,2,92 min,0,0
tt0053434,warlock,1959,4952.0,7.2,,,,,4,2,121 min,0,1.0
tt0091474,manhunter,1986,61131.0,7.2,7.5,9.4,,,4,4,120 min,1.0,1.0
tt0090110,sweet dreams,1985,3898.0,7.1,6.5,9.0,,,4,4,115 min,0,2.0
tt0101625,once upon a crime...,1992,3614.0,5.9,3.5,0.0,,,4,3,94 min,0,1.0
tt0080754,the formula,1980,2188.0,5.6,,3.0,,,4,2,117 min,0,6.0
tt4540710,miss sloane,2016,56241.0,7.5,6.4,7.6,,3.44,4,2,132 min,1.0,5.0
tt0084675,shoot the moon,1982,2167.0,7.0,,8.3,,,4,1,124 min,0,5.0
tt0094884,clean and sober,1988,5307.0,6.7,,6.2,,,4,1,124 min,1.0,0
tt0090917,deadly friend,1986,6306.0,5.6,4.4,1.0,,,4,4,91 min,0,3.0
tt0100260,nightbreed,1990,18219.0,6.6,4.0,4.0,,,4,3,102 min,7.0,4.0
tt0086984,body double,1984,26257.0,6.8,6.9,7.8,,,4,4,114 min,1.0,3.0
tt0113409,in the mouth of madness,1994,56258.0,7.2,5.3,5.9,,,4,4,95 min,1.0,4.0
tt2582496,me and earl and the dying girl,2015,115878.0,7.7,7.4,8.1,,,4,3,105 min,17.0,29.0
tt0086987,bolero,1984,4754.0,3.0,,0.0,,,4,3,105 min,6.0,5.0
tt0095497,the last temptation of christ,1988,47998.0,7.6,8.0,8.0,,,4,1,164 min,2.0,7.0
tt0082138,carbon copy,1981,2353.0,5.6,,,,,4,2,92 min,0,0
tt0084504,the pirate movie,1982,3865.0,5.3,1.9,0.9,,,4,4,98 min,3.0,9.0
tt0084814,trail of the pink panther,1982,8981.0,5.0,4.3,2.3,,,4,3,96 min,0,0
tt0090756,blue velvet,1986,167393.0,7.8,7.6,9.5,,,4,3,120 min,18.0,17.0
tt0116514,hellraiser: bloodline,1996,18194.0,5.2,2.1,3.1,,,4,2,85 min,1.0,1.0
tt0080031,tom horn,1980,4460.0,6.9,,8.3,,,4,4,98 min,0,0
tt0116743,kama sutra: a tale of love,1996,9507.0,6.0,,4.0,,,4,4,114 min,1.0,1.0
tt0087866,oxford blues,1984,2707.0,5.3,,,,,4,3,97 min,0,0
tt0165798,ghost dog: the way of the samurai,1999,81231.0,7.5,6.7,8.2,,,4,4,116 min,1.0,8.0
tt0123755,cube,1997,198435.0,7.2,6.1,6.3,,,4,4,90 min,13.0,7.0
tt0079285,saturn 3,1980,7802.0,5.2,0.9,2.5,,,3,4,96 min,0,5.0
tt0085271,brainstorm,1983,10351.0,6.5,5.7,5.9,,,4,2,106 min,2.0,6.0
tt0098260,scandal,1989,4285.0,6.5,,9.1,,,4,2,106 min,1.0,1.0
tt0122679,the four musketeers,1963,32.0,6.1,,,,,4,1,105 min,0,0
tt0071464,emmanuelle,1974,8778.0,5.3,,4.5,,,4,1,95 min,0,0
tt0087803,1984,1984,61936.0,7.1,6.7,7.9,,,4,2,113 min,5.0,1.0
tt0446755,the painted veil,2006,86373.0,7.5,6.9,7.4,,7.93,4,2,125 min,10.0,13.0
tt0398913,doa: dead or alive,2006,42125.0,4.8,3.8,3.3,,0.26,4,2,87 min,0,1.0
tt0087910,the philadelphia experiment,1984,13239.0,6.1,4.4,5.0,,,4,5,102 min,1.0,1.0
tt0087629,the little drummer girl,1984,1818.0,6.1,5.4,7.1,,,4,1,130 min,0,1.0
tt0086336,something wicked this way comes,1983,7876.0,6.8,,6.0,,,4,3,95 min,2.0,7.0
tt0808399,"new york, i love you",2008,43587.0,6.3,4.9,3.7,,1.6,4,3,103 min,0,1.0
tt0088194,streets of fire,1984,16455.0,6.7,5.9,6.7,,,4,6,93 min,2.0,1.0
tt0092226,wise guys,1986,4878.0,5.6,,3.1,,,4,2,100 min,0,0
tt0096037,satisfaction,1988,3194.0,4.9,4.4,,,,4,3,92 min,0,0
tt0094964,dead ringers,1988,37631.0,7.3,8.6,8.2,,,4,3,116 min,20.0,14.0
tt0088979,d.a.r.y.l.,1985,11518.0,6.3,,5.3,,,4,2,99 min,1.0,2.0
tt0090713,the best of times,1986,6205.0,6.0,,3.1,,,4,3,104 min,0,0
tt0099329,cry-baby,1990,51810.0,6.5,6.3,7.2,,,4,2,85 min,0,0
tt0082810,night crossing,1982,1085.0,6.5,,,,,4,4,107 min,0,2.0
tt0097276,"enemies, a love story",1989,1847.0,6.6,,8.3,,,4,3,119 min,4.0,7.0
tt0082945,prince of the city,1981,6568.0,7.5,8.0,9.1,,,4,2,167 min,4.0,14.0
tt0089941,runaway train,1985,25008.0,7.2,6.7,8.5,,,4,4,111 min,2.0,5.0
tt0091178,haunted honeymoon,1986,6360.0,5.7,,1.8,,,4,1,82 min,1.0,0
tt0405296,a scanner darkly,2006,102401.0,7.1,7.3,6.7,,5.28,4,6,100 min,4.0,19.0
tt0089346,into the night,1985,10246.0,6.5,,3.8,,,4,5,115 min,1.0,0
tt0097179,deepstar six,1989,9393.0,5.3,3.4,0.0,,,4,4,99 min,0,0
tt0091445,lucas,1986,13765.0,6.9,7.5,7.0,,,4,3,100 min,0,3.0
tt1174730,city island,2009,29752.0,7.4,6.6,8.1,,6.67,4,2,104 min,3.0,4.0
tt0092076,the texas chainsaw massacre 2,1986,25758.0,5.6,4.2,4.8,,,4,2,101 min,1.0,1.0
tt0361862,the machinist,2004,337317.0,7.7,6.1,7.7,,0.94,4,2,101 min,7.0,15.0
tt0081617,terror train,1980,8730.0,5.9,,3.3,,,4,2,97 min,0,5.0
tt0086423,tender mercies,1983,8716.0,7.4,,8.3,,,4,2,92 min,7.0,14.0
tt0086373,strange brew,1983,14969.0,6.7,5.0,7.4,,,4,3,90 min,1.0,0
tt0094293,wanted: dead or alive,1986,3998.0,5.9,,3.3,,,4,4,106 min,0,0
tt0470705,bug,2006,31733.0,6.1,6.2,6.2,,7.01,4,2,102 min,1.0,6.0
tt0087983,reckless,1984,1742.0,6.3,,,,,4,3,90 min,0,0
tt0094118,teen wolf too,1987,10347.0,3.3,0.8,0.7,,,4,2,95 min,0,0
tt0082245,deadly blessing,1981,4468.0,5.6,5.6,1.4,,,4,1,100 min,0,2.0
tt0053172,pillow talk,1959,14455.0,7.4,,9.3,,,4,2,102 min,6.0,13.0
tt0056404,love on a pillow,1962,449.0,5.5,,,,,4,2,102 min,0,0
tt0080421,battle beyond the stars,1980,7152.0,5.6,,4.5,,,4,3,104 min,1.0,4.0
tt2321549,the babadook,2014,179967.0,6.8,8.6,9.8,,,4,2,94 min,56.0,61.0
tt0424136,hard candy,2005,149165.0,7.1,5.8,6.8,,1.01,4,2,104 min,10.0,13.0
tt3236120,i'll see you in my dreams,2015,6493.0,6.7,7.5,8.0,,,4,3,92 min,0,8.0
tt0079514,malibu high,1979,683.0,4.9,,,,,4,3,90 min,0,0
tt0317248,city of god,2002,663723.0,8.6,7.9,9.1,,,4,2,130 min,75.0,43.0
tt0130827,run lola run,1998,181626.0,7.7,7.7,9.3,,,4,3,80 min,28.0,19.0
tt4385888,20th century women,2016,34790.0,7.3,8.3,8.9,,5.66,4,2,119 min,12.0,70.0
tt0095675,women on the verge of a nervous breakdown,1988,32594.0,7.5,8.5,8.9,,,4,2,88 min,22.0,22.0
tt0464141,the orphanage,2007,141026.0,7.4,7.4,8.7,,6.91,4,4,105 min,32.0,41.0
tt1832382,a separation,2011,204215.0,8.3,9.5,9.9,,6.7,4,1,123 min,84.0,47.0
tt0091939,she's gotta have it,1986,8535.0,6.7,7.9,9.1,,,4,2,84 min,3.0,2.0
tt0077749,the irishman,1978,104.0,6.3,,,,,4,2,108 min,0,0
tt0081400,raise the titanic,1980,3634.0,4.9,,4.3,,,4,4,115 min,0,3.0
tt0093277,ironweed,1987,7908.0,6.7,,6.4,,,4,1,143 min,2.0,2.0
tt0099018,almost an angel,1990,3744.0,5.5,,2.9,,,4,2,95 min,0,0
tt0094321,who's that girl,1987,9029.0,4.8,,3.8,,,4,3,92 min,2.0,6.0
tt0089893,red sonja,1985,36714.0,5.1,3.5,1.5,,,4,3,89 min,1.0,2.0
tt0088213,swing shift,1984,3929.0,5.9,,9.3,,,4,3,100 min,1.0,2.0
tt0094924,a cry in the dark,1988,8598.0,6.9,,9.3,,,4,2,120 min,8.0,11.0
tt0096171,stealing home,1988,3904.0,6.7,,2.0,,,4,3,98 min,0,0
tt0087980,the razor's edge,1984,4771.0,6.6,,5.0,,,4,3,128 min,0,0
tt1456635,goon,2011,80830.0,6.8,6.4,8.1,,0.84,4,3,92 min,1.0,13.0
tt0082111,buddy buddy,1981,3978.0,6.6,,6.3,,,4,1,96 min,0,2.0
tt0086014,nightmares,1983,2675.0,5.8,3.9,2.9,,,4,2,99 min,1.0,1.0
tt0086325,smokey and the bandit part 3,1983,7674.0,3.5,,1.7,,,4,2,85 min,0,0
tt0091499,maximum overdrive,1986,28440.0,5.5,2.4,1.5,,,4,4,98 min,0,4.0
tt0090768,the boy who could fly,1986,5135.0,6.5,,6.7,,,4,3,114 min,3.0,5.0
tt0090886,crimes of the heart,1986,3336.0,6.4,,8.1,,,4,2,105 min,3.0,1.0
tt0087932,the pope of greenwich village,1984,7269.0,6.7,5.8,9.0,,,4,4,121 min,0,0
tt0093186,hiding out,1987,2894.0,6.5,4.7,3.3,,,4,4,98 min,1.0,0
tt0080515,a change of seasons,1980,802.0,5.2,,,,,4,2,102 min,0,3.0
tt0085121,10 to midnight,1983,6073.0,6.3,1.2,3.3,,,4,3,101 min,0,0
tt0092857,death wish 4: the crackdown,1987,8240.0,5.5,4.6,1.4,,,4,4,99 min,0,0
tt1313092,animal kingdom,2010,52506.0,7.3,8.3,9.4,,1.0,4,2,113 min,38.0,56.0
tt0080437,the big red one,1980,17757.0,7.2,7.7,9.0,,,4,2,113 min,2.0,1.0
tt0081568,the stunt man,1980,8193.0,7.1,7.7,8.9,,,4,5,131 min,4.0,8.0
tt0090196,transylvania 6-5000,1985,6199.0,5.0,,2.0,,,4,3,93 min,0,0
tt0087385,hardbodies,1984,2933.0,4.9,0.1,,,,4,1,88 min,0,0
tt0090327,witchboard,1986,5774.0,5.7,4.5,5.0,,,4,3,98 min,0,0
tt3416742,what we do in the shadows,2014,135565.0,7.7,7.6,9.6,,,4,2,86 min,26.0,18.0
tt0106557,children of the corn ii: the final sacrifice,1992,7066.0,4.3,1.8,2.2,,,4,2,92 min,0,1.0
tt0084472,parasite,1982,1934.0,3.8,,1.1,,,4,2,85 min,0,0
tt1255953,incendies,2010,130467.0,8.3,8.0,9.3,,6.86,4,3,131 min,39.0,15.0
tt2631186,baahubali,2015,96098.0,8.1,,8.8,,,4,2,159 min,32.0,16.0
tt1602620,amour,2012,86996.0,7.9,9.4,9.3,,6.7,4,2,127 min,79.0,104.0
tt0106950,fortress,1992,26405.0,5.9,,4.0,,,4,4,95 min,0,2.0
tt0091635,9½ weeks,1986,35278.0,6.0,5.0,6.1,,,4,2,117 min,0,3.0
tt0280665,femme fatale,2002,32292.0,6.2,5.9,4.9,,6.54,4,4,114 min,2.0,3.0
tt1187043,3 idiots,2009,314158.0,8.4,6.7,10.0,,6.5,4,2,170 min,57.0,18.0
tt0082353,eyewitness,1981,3952.0,6.0,,7.5,,,4,5,103 min,0,0
tt0362225,tell no one,2006,47355.0,7.5,8.2,9.4,,6.02,4,5,131 min,12.0,15.0
tt0344510,a very long engagement,2004,68898.0,7.6,7.6,7.8,,6.2,4,4,133 min,17.0,33.0
tt0083678,the border,1982,5436.0,6.4,6.6,8.0,,,4,2,108 min,0,0
