imdbID,title,year,n_votes,imdb_rating,metscore,rotten_tomatoes,budget,box_office,cast_size,genre_span,running_time,other_wins,other_noms
tt0062794,charly,1968,5865.0,7.0,5.0,6.3,,,4,3,103 min,3.0,6.0
tt0062824,coogan's bluff,1968,14539.0,6.5,,9.4,,,4,5,93 min,0,0
tt0062829,counterpoint,1968,599.0,6.3,,,,,4,3,107 min,0,0
tt0062862,daring game,1968,29.0,6.3,,,,,4,1,100 min,0,0
tt0062865,day of the evil gun,1968,1063.0,6.4,,,,,4,1,95 min,0,0
tt0062883,the detective,1968,2601.0,6.5,,10.0,,,4,3,114 min,0,0
tt0062886,the devil's brigade,1968,4686.0,6.8,,6.0,,,4,3,130 min,0,0
tt0062890,did you hear the one about the traveling saleslady?,1968,62.0,6.1,,,,,4,1,96 min,0,0
tt0062901,don't just stand there!,1968,73.0,6.7,,,,,4,1,99 min,0,0
tt0061591,"don't raise the bridge, lower the river",1968,512.0,4.8,,,,,4,1,99 min,0,0
tt0062952,faces,1968,8426.0,7.7,,8.7,,,4,1,130 min,5.0,6.0
tt0062973,"finders keepers, lovers weepers!",1968,435.0,5.6,,,,,4,2,71 min,0,0
tt0062974,finian's rainbow,1968,3091.0,6.2,,5.7,,,4,3,141 min,1.0,7.0
tt0062975,firecreek,1968,2889.0,6.9,,,,,4,3,104 min,0,0
tt0062979,flesh,1968,2163.0,5.9,,6.7,,,4,1,89 min,1.0,0
tt0062985,for love of ivy,1968,562.0,6.3,,4.0,,,4,3,101 min,1.0,3.0
tt0062987,for singles only,1968,58.0,4.7,,,,,4,1,91 min,0,0
tt0062994,funny girl,1968,17250.0,7.4,8.9,9.3,,,4,5,151 min,7.0,16.0
tt0063034,great catherine,1968,240.0,5.6,,,,,4,1,99 min,0,0
tt0063035,the green berets,1968,11504.0,5.8,,2.5,,,4,2,142 min,0,2.0
tt0063036,greetings,1968,2768.0,5.7,,8.7,,,4,2,88 min,1.0,1.0
tt0063041,hammerhead,1968,170.0,5.3,,,,,4,2,100 min,0,0
tt0061747,hang 'em high,1968,32621.0,7.0,6.2,9.2,,,4,2,114 min,0,0
tt0063049,head,1968,5365.0,6.6,,7.5,,,4,3,86 min,0,0
tt0063050,the heart is a lonely hunter,1968,3326.0,7.6,,10.0,,,4,1,123 min,3.0,9.0
tt0063056,hell in the pacific,1968,7270.0,7.3,,6.9,,,2,2,103 min,0,0
tt0063060,hellfighters,1968,4892.0,6.6,,1.4,,,4,5,121 min,0,0
tt0063057,the hell with heroes,1968,180.0,5.8,,,,,4,1,102 min,0,0
tt0063091,the horse in the gray flannel suit,1968,811.0,6.5,,,,,4,3,113 min,0,0
tt0063094,hot millions,1968,1590.0,7.0,,6.0,,,4,2,106 min,0,1.0
tt0063097,house of evil,1968,222.0,3.7,,,,,4,2,89 min,0,0
tt0063102,how to save a marriage and ruin your life,1968,495.0,6.4,,,,,4,2,102 min,0,0
tt0063098,how sweet it is!,1968,523.0,6.0,,,,,4,1,99 min,0,0
tt0063121,ice station zebra,1968,8291.0,6.6,,4.3,,,4,2,148 min,0,0
tt0063128,the impossible years,1968,543.0,5.7,,,,,4,2,92 min,0,0
tt0063129,in enemy country,1968,138.0,5.8,,,,,4,3,107 min,0,0
tt0064482,in the year of the pig,1968,1434.0,7.5,,,,,4,2,103 min,0,0
tt0063155,jigsaw,1968,96.0,6.6,,,,,4,2,97 min,0,0
tt0063184,killers three,1968,105.0,4.8,,,,,4,2,88 min,0,0
tt0063185,the killing of sister george,1968,1851.0,7.1,,7.1,,,4,1,138 min,0,0
tt0063194,kona coast,1968,87.0,4.7,,,,,4,1,93 min,0,0
tt0063210,lady in cement,1968,1809.0,5.9,,5.0,,,4,4,93 min,0,0
tt0063219,the legend of lylah clare,1968,1010.0,6.0,,,,,4,1,130 min,0,0
tt0063231,"live a little, love a little",1968,1355.0,5.9,,,,,4,3,90 min,0,0
tt0064603,the love bug,1968,13188.0,6.5,4.8,7.6,,,4,3,108 min,1.0,2.0
tt0063246,a lovely way to die,1968,317.0,5.1,,,,,4,3,103 min,0,0
tt0063256,madigan,1968,3082.0,6.5,,10.0,,,4,3,101 min,0,0
tt0063303,madigan's millions,1968,300.0,4.2,,,,,4,2,86 min,0,0
tt0063260,the magus,1968,1408.0,6.0,,,,,4,3,117 min,0,0
tt0061946,a man called dagger,1968,51.0,6.0,,,,,4,2,86 min,0,0
tt0063306,the mini-skirt mob,1968,338.0,4.6,,,,,4,2,82 min,0,0
tt0064689,monterey pop,1968,3325.0,8.1,7.7,10.0,,,4,3,78 min,0,2.0
tt0270523,the movie orgy,1968,77.0,8.1,,,,,3,2,420 min,0,0
tt0063341,never a dull moment,1968,529.0,6.2,,,,,4,3,99 min,0,0
tt0063350,night of the living dead,1968,108600.0,7.9,8.9,9.7,,,4,1,96 min,6.0,0
tt0063348,the night they raided minsky's,1968,1304.0,6.0,,,,,4,1,99 min,0,0
tt0063356,no way to treat a lady,1968,1688.0,7.1,,8.9,,,4,3,108 min,1.0,0
tt0063361,nobody's perfect,1968,78.0,6.9,,,,,4,1,103 min,0,0
tt0063374,the odd couple,1968,29749.0,7.7,8.6,10.0,,,4,1,105 min,3.0,7.0
tt0063389,"the one and only, genuine, original family band",1968,731.0,6.5,,,,,4,5,110 min,0,0
tt0063402,p.j.,1968,189.0,6.4,,,,,4,3,109 min,0,0
tt0062094,panic in the city,1968,102.0,5.6,,,,,4,2,97 min,0,0
tt0063410,paper lion,1968,798.0,6.3,,,,,4,2,107 min,0,0
tt0063415,the party,1968,35618.0,7.6,,8.2,,,4,1,99 min,0,0
tt0063426,petulia,1968,2528.0,7.3,,8.6,,,4,2,105 min,0,4.0
tt0063429,the pink jungle,1968,220.0,6.0,,,,,4,4,104 min,0,0
tt0062656,a place for lovers,1968,526.0,5.7,,1.7,,,4,2,88 min,0,0
tt0063442,planet of the apes,1968,158432.0,8.0,7.9,8.8,,,4,2,112 min,5.0,2.0
tt0063452,the power,1968,1196.0,6.1,,,,,4,2,108 min,0,0
tt0063456,pretty poison,1968,2950.0,7.1,,10.0,,,4,4,89 min,1.0,1.0
tt0063469,psych-out,1968,2204.0,6.0,,,,,4,1,101 min,0,0
tt0063483,"rachel, rachel",1968,2542.0,7.5,,8.6,,,4,2,101 min,7.0,5.0
tt0063522,rosemary's baby,1968,177254.0,8.0,9.6,9.7,,,4,2,137 min,9.0,12.0
tt0063553,the savage seven,1968,263.0,5.6,,,,,4,3,94 min,0,0
tt0063557,the scalphunters,1968,2930.0,6.8,,7.0,,,4,2,102 min,0,2.0
tt0063569,the sea gull,1968,515.0,7.0,,,,,4,2,141 min,0,0
tt0063572,the secret life of an american wife,1968,150.0,5.9,,,,,4,1,92 min,0,0
tt0063573,the secret war of harry frigg,1968,1250.0,6.4,,,,,4,2,110 min,0,0
tt0063585,the sergeant,1968,403.0,6.3,,,,,4,2,108 min,1.0,0
tt0063584,sergeant ryker,1968,186.0,6.3,,,,,4,2,85 min,0,0
tt0063591,the shakiest gun in the west,1968,2178.0,6.4,,,,,4,2,101 min,0,0
tt0063592,shalako,1968,2536.0,5.6,,4.0,,,4,1,113 min,0,0
tt0063595,she-devils on wheels,1968,726.0,4.7,,4.0,,,4,3,82 min,0,1.0
tt0063599,the shoes of the fisherman,1968,3185.0,7.1,,4.3,,,4,1,162 min,4.0,3.0
tt0063612,skidoo,1968,1237.0,4.9,,4.2,,,4,1,98 min,0,0
tt0063621,sol madrid,1968,193.0,5.9,,,,,4,2,90 min,0,0
tt0063634,speedway,1968,1816.0,5.7,5.3,,,,4,2,94 min,0,0
tt0063715,spirits of the dead,1968,4992.0,6.6,,9.0,,,4,3,121 min,0,1.0
tt0063636,the split,1968,919.0,6.1,,,,,4,4,91 min,0,0
tt0065032,the stalking moon,1968,1992.0,6.7,,,,,4,1,109 min,0,1.0
tt0063642,star!,1968,1803.0,6.6,,,,,4,6,176 min,1.0,4.0
tt0063643,"stay away, joe",1968,1000.0,4.9,,,,,4,4,102 min,0,0
tt0063654,the subject was roses,1968,1150.0,7.1,,10.0,,,4,1,107 min,1.0,3.0
tt0063662,the sweet ride,1968,201.0,5.6,,,,,4,1,110 min,0,0
tt0063661,sweet november,1968,921.0,6.9,,,,,4,3,114 min,0,0
tt0063663,the swimmer,1968,8659.0,7.7,,10.0,,,4,1,95 min,1.0,0
tt0063671,targets,1968,7255.0,7.4,,8.8,,,4,3,90 min,1.0,0
tt0063684,they came to rob las vegas,1968,477.0,6.1,,,,,4,2,124 min,7.0,0
tt0063688,the thomas crown affair,1968,20895.0,7.0,6.6,7.8,,,4,4,102 min,1.0,5.0
tt0063693,three in the attic,1968,310.0,5.5,,,,,4,2,90 min,0,0
tt0063748,uptight,1968,272.0,7.1,,,,,4,2,104 min,0,0
tt0063775,villa rides,1968,1688.0,6.4,,,,,4,2,125 min,0,0
tt0063787,vixen!,1968,2387.0,5.7,,10.0,,,4,1,70 min,0,0
tt0063790,voyage to the planet of prehistoric women,1968,1190.0,2.9,,,,,4,2,78 min,0,0
tt0055612,walk the angry beach,1968,438.0,1.6,,,,,4,1,74 min,0,0
tt0063799,what's so bad about feeling good?,1968,314.0,6.7,,,,,4,1,94 min,0,0
tt0063800,"where angels go, trouble follows",1968,1249.0,6.4,,,,,4,1,93 min,0,0
tt0065207,where eagles dare,1968,48559.0,7.7,6.3,9.1,,,4,3,158 min,1.0,3.0
tt0063801,where were you when the lights went out?,1968,755.0,5.9,,,,,4,1,89 min,0,1.0
tt0061497,white comanche,1968,499.0,4.1,,,,,4,1,93 min,0,0
tt0063805,the wicked dreams of paula schultz,1968,200.0,4.6,,,,,4,1,113 min,0,0
tt0062492,wild 90,1968,62.0,3.9,,,,,4,2,90 min,0,0
tt0063808,wild in the streets,1968,1745.0,6.0,,6.1,,,4,3,97 min,1.0,2.0
tt0063807,the wild racers,1968,85.0,4.3,,,,,4,2,83 min,0,0
tt0063809,"the wild, wild world of jayne mansfield",1968,222.0,5.2,,,,,4,2,99 min,0,0
tt0063821,with six you get eggroll,1968,2310.0,6.5,,,,,4,4,95 min,0,1.0
tt0065225,the wrecking crew,1968,2350.0,5.6,,,,,4,6,105 min,0,0
tt0063829,"yours, mine and ours",1968,7299.0,7.2,,5.0,,,4,2,111 min,2.0,2.0
tt0062665,amsterdam affair,1968,16.0,5.2,,,,,4,1,100 min,0,0
tt0062671,the anniversary,1968,2047.0,7.0,,8.0,,,4,3,95 min,0,0
tt0062683,assignment k,1968,151.0,5.4,,,,,4,3,97 min,0,0
tt0062688,attack on the iron coast,1968,507.0,5.5,,,,,4,3,89 min,0,0
tt0241243,les bicyclettes de belsize,1968,138.0,7.0,,,,,4,1,29 min,0,0
tt0062732,the birthday party,1968,610.0,6.6,,,,,4,3,123 min,0,1.0
tt0061411,the blood beast terror,1968,1153.0,5.1,,,,,4,1,88 min,0,0
tt0062741,the blood of fu manchu,1968,1000.0,4.6,,,,,4,2,92 min,0,0
tt0062746,the bofors gun,1968,213.0,6.7,,,,,4,1,105 min,0,1.0
tt0062751,boom!,1968,1233.0,5.6,,2.0,,,4,2,110 min,0,0
tt0062782,carry on... up the khyber,1968,4160.0,6.8,,,,,4,2,88 min,0,0
tt0062790,the charge of the light brigade,1968,2829.0,6.7,,,,,4,3,139 min,0,1.0
tt0062803,chitty chitty bang bang,1968,38357.0,6.9,,6.7,,,4,4,144 min,0,3.0
tt0062820,the committee,1968,142.0,6.3,,,,,4,3,58 min,0,0
tt0061520,corruption,1968,902.0,5.8,,6.7,,,4,1,91 min,0,0
tt0062859,a dandy in aspic,1968,605.0,6.2,,,,,4,3,107 min,0,0
tt0062868,deadfall,1968,665.0,5.8,,,,,4,2,120 min,0,0
tt0062885,the devil rides out,1968,6859.0,7.0,,9.4,,,4,1,95 min,0,0
tt0062888,diamonds for breakfast,1968,57.0,5.5,,,,,4,1,102 min,0,0
tt0062909,dracula has risen from the grave,1968,5902.0,6.6,,8.0,,,4,4,92 min,0,1.0
tt0062917,duffy,1968,377.0,5.9,,,,,4,2,101 min,0,0
tt0061662,the fiction makers,1968,381.0,6.0,,,,,4,4,100 min,0,0
tt0062977,the fixer,1968,1110.0,6.8,,5.7,,,4,1,132 min,0,5.0
tt0063013,the girl on a motorcycle,1968,1860.0,5.3,,3.3,,,4,2,91 min,0,0
tt0063093,hostile witness,1968,277.0,6.4,,,,,4,1,101 min,0,0
tt0063850,if....,1968,20702.0,7.6,,9.5,,,4,2,111 min,1.0,3.0
tt0063131,inadmissible evidence,1968,53.0,6.9,,,,,4,1,94 min,0,0
tt0063135,inspector clouseau,1968,2222.0,4.9,3.5,,,,4,3,96 min,0,0
tt0063136,interlude,1968,275.0,6.9,,,,,4,2,113 min,1.0,0
tt0063141,isadora,1968,2013.0,7.0,,7.1,,,4,4,131 min,3.0,5.0
tt0063157,joanna,1968,296.0,5.9,,,,,4,3,108 min,0,0
tt0230378,journey into darkness,1968,24.0,5.9,,,,,4,1,107 min,0,0
tt0230379,journey to midnight,1968,144.0,3.2,,,,,4,1,100 min,0,0
tt0063226,the limbo line,1968,17.0,5.3,,,,,4,2,99 min,0,0
tt0063227,the lion in winter,1968,27557.0,7.9,,9.2,,0.02,4,3,134 min,12.0,18.0
tt0063237,the long day's dying,1968,359.0,7.1,,,,,4,2,95 min,2.0,0
tt0151404,loving feeling,1968,23.0,5.1,,,,,4,1,82 min,0,0
tt0064645,mayerling,1968,1242.0,6.5,,,,,4,3,140 min,0,0
tt0063297,a midsummer night's dream,1968,552.0,6.5,,,,,4,3,124 min,0,0
tt0063338,negatives,1968,80.0,6.2,,,,,4,1,98 min,0,0
tt0063376,oedipus the king,1968,206.0,6.8,,,,,4,1,97 min,0,0
tt0063385,oliver!,1968,32066.0,7.4,7.4,8.2,,,4,3,153 min,7.0,25.0
tt0063390,only when i larf,1968,157.0,6.2,,,,,4,3,104 min,0,0
tt0063467,prudence and the pill,1968,368.0,5.6,,,,,4,2,92 min,0,0
tt0063518,romeo and juliet,1968,27930.0,7.6,,9.4,,,4,2,138 min,14.0,15.0
tt0063534,salt and pepper,1968,450.0,5.2,,,,,4,3,102 min,0,0
tt0063570,sebastian,1968,395.0,6.5,,3.3,,,4,2,100 min,0,0
tt0063571,secret ceremony,1968,1721.0,6.4,,5.0,,,4,2,109 min,0,1.0
tt0063655,submarine x-1,1968,431.0,5.2,,,,,4,3,89 min,0,0
tt0065045,subterfuge,1968,64.0,6.2,,,,,4,1,89 min,0,0
tt0063675,tell me lies,1968,52.0,6.8,,,,,4,1,118 min,0,1.0
tt0063709,the touchables,1968,143.0,5.4,,,,,4,1,97 min,0,2.0
tt0063729,twisted nerve,1968,1600.0,7.1,,,,,4,2,118 min,0,0
tt0063728,a twist of sand,1968,137.0,5.6,,,,,4,1,90 min,0,0
tt0062426,up the junction,1968,549.0,7.1,,,,,4,1,119 min,0,1.0
tt0063765,the vengeance of she,1968,761.0,4.7,,,,,4,2,101 min,0,0
tt0063285,witchfinder general,1968,8376.0,6.8,,8.8,,,4,3,86 min,1.0,2.0
tt0065224,wonderwall,1968,558.0,5.6,,8.0,,,4,1,92 min,0,0
tt0063823,yellow submarine,1968,23274.0,7.4,7.9,9.7,,,4,5,85 min,2.0,2.0
tt0063976,80 steps to jonah,1969,155.0,5.9,,,,,4,1,107 min,0,0
tt0063970,100 rifles,1969,2660.0,6.0,,,,,4,4,110 min,0,0
tt0063972,2000 years later,1969,21.0,7.0,,,,,4,2,80 min,0,0
tt0064002,alice's restaurant,1969,3709.0,6.3,,6.3,,,4,3,111 min,0,3.0
tt0065602,"angel, angel, down we go",1969,324.0,4.5,,,,,4,2,93 min,0,0
tt0064026,angel in my pocket,1969,391.0,7.1,,,,,4,2,105 min,0,0
tt0064035,the appointment,1969,607.0,6.0,,,,,4,2,115 min,0,1.0
tt0064036,the april fools,1969,1062.0,6.2,,,,,4,3,95 min,1.0,1.0
tt0064041,the arrangement,1969,2126.0,6.6,,1.1,,,4,2,125 min,1.0,2.0
tt0064087,the big bounce,1969,297.0,5.4,,,,,4,1,102 min,0,1.0
tt0064088,the big cube,1969,534.0,4.4,,,,,4,2,98 min,0,0
tt0061412,blood of dracula's castle,1969,760.0,3.1,,,,,4,1,84 min,0,0
tt0062745,blue movie,1969,284.0,5.2,,,,,2,2,105 min,0,0
tt0064100,bob & carol & ted & alice,1969,5431.0,6.8,7.2,9.3,,,4,3,105 min,4.0,8.0
tt0064107,a boy named charlie brown,1969,4166.0,7.3,,9.5,,,4,5,86 min,0,1.0
tt0064110,the bridge at remagen,1969,8053.0,6.7,,,,,4,3,115 min,0,0
tt0065504,the bushbaby,1969,42.0,6.6,,,,,4,3,100 min,0,0
tt0064115,butch cassidy and the sundance kid,1969,191840.0,8.0,6.6,9.0,,,4,4,110 min,17.0,14.0
tt0064117,cactus flower,1969,8691.0,7.2,6.7,8.8,,,4,2,103 min,2.0,6.0
tt0064125,the candy man,1969,32.0,4.9,,,,,4,3,95 min,0,0
tt0064137,castle keep,1969,2450.0,6.2,,3.8,,,4,5,107 min,0,0
tt0064148,the chairman,1969,905.0,5.7,,,,,4,3,93 min,0,0
tt0065537,change of habit,1969,1940.0,6.1,,1.0,,,4,4,93 min,0,0
tt0064151,change of mind,1969,49.0,6.1,,,,,4,2,98 min,1.0,0
tt0064152,changes,1969,41.0,6.9,,,,,4,1,93 min,0,0
tt0064155,charro!,1969,1533.0,5.7,,,,,4,1,98 min,0,0
tt0064156,chastity,1969,386.0,5.0,,,,,4,2,83 min,0,0
tt0064158,che!,1969,810.0,4.9,,,,,4,3,96 min,0,0
tt0068407,childish things,1969,49.0,6.4,,,,,4,1,98 min,0,0
tt0064179,the comic,1969,522.0,6.7,,6.0,,,4,2,94 min,0,0
tt0065566,the computer wore tennis shoes,1969,4023.0,6.1,5.4,5.0,,,4,3,91 min,0,0
tt0065604,the cycle savages,1969,281.0,4.9,,,,,4,2,82 min,0,0
tt0064209,daddy's gone a-hunting,1969,204.0,6.3,,,,,4,1,108 min,0,0
tt0064217,death of a gunfighter,1969,1003.0,6.2,,,,,4,1,94 min,0,0
tt0064212,de sade,1969,439.0,3.4,,0.0,,,4,3,120 min,0,0
tt0064227,the desperados,1969,364.0,4.7,,,,,4,1,91 min,0,0
tt0064231,the devil's 8,1969,228.0,5.1,,,,,4,4,98 min,0,0
tt0064247,don't drink the water,1969,673.0,5.8,,,,,4,1,100 min,0,0
tt0064253,downhill racer,1969,3783.0,6.4,9.0,8.4,,,4,2,101 min,0,5.0
tt0064259,a dream of kings,1969,331.0,7.2,,,,,4,1,107 min,0,1.0
tt0064276,easy rider,1969,93146.0,7.3,8.6,8.8,,,4,2,95 min,8.0,12.0
tt0064307,the extraordinary seaman,1969,533.0,2.7,,,,,4,3,80 min,0,0
tt0064310,eye of the cat,1969,595.0,6.0,,,,,4,1,102 min,0,0
tt0064331,the first time,1969,298.0,5.1,,,,,4,2,90 min,0,0
tt0064333,flareup,1969,236.0,5.2,,,,,4,1,100 min,0,0
tt0064357,"gaily, gaily",1969,278.0,5.5,,5.0,,,4,1,107 min,0,2.0
tt0064365,generation,1969,69.0,7.1,,,,,4,1,109 min,0,0
tt0065778,gidget grows up,1969,166.0,6.8,,,,,4,1,75 min,0,0
tt0064370,the girl who knew too much,1969,104.0,5.8,,,,,4,2,95 min,0,0
tt0064379,the good guys and the bad guys,1969,1004.0,6.2,,2.0,,,4,2,91 min,0,0
tt0064381,"goodbye, columbus",1969,1521.0,6.5,,10.0,,,4,3,102 min,4.0,8.0
tt0064391,the great bank robbery,1969,440.0,5.6,,,,,4,2,98 min,0,0
tt0063039,guns in the heather,1969,70.0,6.3,,,,,4,2,180 min,0,0
tt0064395,guns of the magnificent seven,1969,2184.0,5.7,,,,,4,2,105 min,0,0
tt0064395,the magnificent seven,1969,2184.0,5.7,,,,,4,2,105 min,0,0
tt0064396,the guru,1969,69.0,5.8,,,,,4,1,112 min,0,0
tt0064397,the gypsy moths,1969,1464.0,6.4,,,,,4,3,107 min,0,0
tt0064399,"hail, hero!",1969,145.0,5.6,,,,,4,1,100 min,0,0
tt0064403,hannibal brooks,1969,1165.0,7.2,,,,,4,3,101 min,0,0
tt0064405,the happy ending,1969,864.0,6.5,,2.9,,,4,1,117 min,0,3.0
tt0064406,hard contract,1969,415.0,6.0,,,,,4,2,106 min,0,1.0
tt0064409,heaven with a gun,1969,649.0,6.4,,,,,4,1,101 min,0,0
tt0064418,"hello, dolly!",1969,12529.0,7.1,5.1,4.3,,,4,4,146 min,1.0,13.0
tt0064417,hello down there,1969,590.0,6.1,,,,,4,2,88 min,0,0
tt0064415,hell's angels '69,1969,340.0,5.4,,,,,4,2,97 min,0,0
tt0063058,hell's belles,1969,165.0,5.8,,,,,4,3,95 min,0,0
tt0064439,"hook, line & sinker",1969,600.0,5.4,,,,,4,1,91 min,0,0
tt0064449,how to commit marriage,1969,355.0,5.5,,,,,4,3,95 min,0,0
tt0064471,"if it's tuesday, this must be belgium",1969,1606.0,6.4,,6.0,,,4,3,99 min,0,2.0
tt0064473,the illustrated man,1969,2604.0,6.0,,4.2,,,4,4,103 min,0,1.0
tt0065884,impasse,1969,276.0,5.0,,,,,4,1,100 min,0,0
tt0063130,in search of gregory,1969,187.0,5.7,,,,,4,3,90 min,0,0
tt0064500,it takes all kinds,1969,11.0,4.5,,,,,4,2,97 min,0,0
tt0064513,john and mary,1969,1798.0,6.6,,5.0,,,4,2,92 min,1.0,2.0
tt0064526,justine,1969,356.0,5.7,,,,,4,3,116 min,0,2.0
tt0064573,last summer,1969,1436.0,7.1,,7.8,,,4,1,95 min,4.0,3.0
tt0064579,the learning tree,1969,837.0,7.1,,7.3,,,4,1,107 min,2.0,0
tt0064602,the lost man,1969,108.0,6.1,,,,,4,1,122 min,0,1.0
tt0064606,the love god?,1969,691.0,6.4,,,,,4,1,101 min,0,0
tt0064615,mackenna's gold,1969,7409.0,6.8,,2.0,,,4,4,128 min,0,1.0
tt0064617,the mad room,1969,219.0,5.7,,,,,4,2,93 min,0,0
tt0064621,the madwoman of chaillot,1969,894.0,6.1,,2.0,,,4,2,132 min,0,0
tt0064627,the maltese bippy,1969,284.0,4.3,,,,,4,3,88 min,0,0
tt0064638,marlowe,1969,2918.0,6.4,,7.1,,,4,4,96 min,0,0
tt0064639,marooned,1969,4359.0,5.9,6.2,8.6,,,4,4,134 min,0,3.0
tt0064651,"me, natalie",1969,758.0,6.6,,,,,4,2,111 min,0,4.0
tt0064652,medium cool,1969,3477.0,7.3,8.7,9.5,,,4,1,111 min,2.0,4.0
tt0064664,midas run,1969,78.0,5.7,,,,,4,3,106 min,0,0
tt0064665,midnight cowboy,1969,93623.0,7.8,7.9,9.1,,,4,2,113 min,24.0,15.0
tt0064679,model shop,1969,1188.0,6.6,,,,,4,2,97 min,0,0
tt0064684,the monitors,1969,256.0,4.8,,,,,4,2,92 min,0,0
tt0064695,more dead than alive,1969,577.0,6.3,,,,,4,2,101 min,0,0
tt0064708,my side of the mountain,1969,901.0,6.7,,8.0,,,4,2,100 min,1.0,0
tt0064715,naked angels,1969,96.0,4.7,,,,,4,2,89 min,0,0
tt0064728,the night of the following day,1969,1801.0,6.1,,8.3,,,4,4,93 min,0,0
tt0064729,nightmare in wax,1969,604.0,3.7,,,,,4,1,96 min,0,0
tt0064743,number one,1969,323.0,5.6,,,,,4,2,100 min,0,0
tt0064760,once you kiss a stranger,1969,198.0,5.6,,,,,4,1,106 min,0,0
tt0064757,on her majesty's secret service,1969,73856.0,6.7,6.1,8.2,,,4,3,142 min,1.0,3.0
tt0063401,out of it,1969,105.0,5.9,,,,,4,2,95 min,2.0,1.0
tt0064782,paint your wagon,1969,11401.0,6.6,5.0,2.7,,,4,5,164 min,1.0,2.0
tt0064797,pendulum,1969,266.0,6.3,,2.0,,,4,3,102 min,0,1.0
tt0064827,popi,1969,620.0,6.8,,,,,4,2,113 min,1.0,2.0
tt0064855,putney swope,1969,2548.0,7.0,,6.4,,,4,1,84 min,1.0,0
tt0064873,the rain people,1969,2598.0,6.8,,8.3,,,4,1,101 min,1.0,0
tt0064875,rascal,1969,360.0,6.5,,,,,4,2,85 min,0,0
tt0064886,the reivers,1969,2569.0,6.7,,8.0,,,4,2,107 min,0,3.0
tt0064895,riot,1969,346.0,6.0,,,,,4,3,96 min,0,0
tt0064907,the royal hunt of the sun,1969,538.0,6.4,,,,,4,2,118 min,0,0
tt0064923,sam whiskey,1969,1090.0,5.9,,,,,4,2,96 min,0,0
tt0064952,the secret of santa vittoria,1969,2935.0,7.4,,6.7,,,4,3,139 min,1.0,6.0
tt0066365,shark!,1969,750.0,4.6,,,,,4,3,92 min,0,0
tt0064997,slaves,1969,116.0,4.7,,,,,4,1,110 min,0,1.0
tt0065010,some kind of a nut,1969,223.0,4.5,,,,,4,1,90 min,0,0
tt0065037,the sterile cuckoo,1969,1610.0,6.9,,8.8,,,3,3,107 min,3.0,5.0
tt0065038,stiletto,1969,123.0,4.7,,,,,4,2,98 min,0,1.0
tt0065051,support your local sheriff,1969,9325.0,7.5,,7.1,,,4,3,92 min,1.0,3.0
tt0065054,sweet charity,1969,4608.0,7.0,5.3,8.3,,,4,5,149 min,0,3.0
tt0065063,take the money and run,1969,26713.0,7.3,6.7,9.0,,,4,2,85 min,0,3.0
tt0065065,a talent for loving,1969,108.0,4.8,,,,,4,2,110 min,0,0
tt0065079,tell them willie boy is here,1969,2529.0,6.3,,8.3,,,4,2,98 min,1.0,1.0
tt0065086,that cold day in the park,1969,1275.0,7.0,,4.3,,,4,2,113 min,0,0
tt0065088,"they shoot horses, don't they?",1969,15152.0,7.9,7.2,8.2,,,4,1,129 min,9.0,24.0
tt0065093,the thousand plane raid,1969,248.0,5.6,,,,,4,2,93 min,0,0
tt0058660,a time for dying,1969,369.0,6.0,,4.0,,,4,1,67 min,0,0
tt0065112,topaz,1969,15495.0,6.3,,6.9,,,4,2,143 min,3.0,1.0
tt0165996,trilogy,1969,82.0,7.7,,,,,4,2,110 min,1.0,0
tt0065125,the trouble with girls,1969,1244.0,5.5,,,,,4,2,97 min,0,0
tt0065126,true grit,1969,39722.0,7.4,,8.8,,,4,3,128 min,5.0,7.0
tt0065150,the undefeated,1969,5489.0,6.7,4.8,2.9,,,4,1,119 min,0,0
tt0065163,the valley of gwangi,1969,3738.0,6.3,,7.8,,,4,5,96 min,0,0
tt0065184,viva max!,1969,388.0,6.1,,,,,4,1,93 min,0,0
tt0065195,a walk with love and death,1969,519.0,6.3,,,,,4,1,90 min,0,0
tt0065198,the wedding party,1969,796.0,5.0,,,,,4,1,92 min,0,0
tt0065206,what ever happened to aunt alice?,1969,1898.0,6.9,,,,,4,4,101 min,0,0
tt0065208,where it's at,1969,138.0,5.0,,,,,4,1,106 min,0,0
tt0065214,the wild bunch,1969,73699.0,7.9,9.5,9.1,,,4,3,135 min,6.0,5.0
tt0065215,winning,1969,1573.0,6.1,7.0,5.6,,,4,3,123 min,0,0
tt0065230,young billy young,1969,952.0,5.7,,,,,4,3,89 min,0,0
tt0064064,bambi meets godzilla,1969,5682.0,6.8,,,,,1,4,2 min,0,0
tt0233702,the fantastic plastic machine,1969,9.0,7.9,,,,,4,1,93 min,0,0
tt0064921,salesman,1969,4272.0,7.8,,10.0,,,4,2,85 min,4.0,0
tt0063985,the adding machine,1969,148.0,6.6,,,,,4,1,100 min,0,0
tt0064000,alfred the great,1969,812.0,6.4,,,,,4,3,122 min,0,0
tt0064030,anne of the thousand days,1969,6174.0,7.5,,3.8,,,4,3,145 min,5.0,16.0
tt0064045,the assassination bureau,1969,1972.0,6.8,,7.5,,,4,5,110 min,0,1.0
tt0064072,battle of britain,1969,19544.0,7.0,,6.7,,,4,4,132 min,1.0,0
